loan_id,client_ref,branch_code,agent_id,disbursement_date,principal_zar,initiation_fee_zar,capitalised_amount_zar,interest_rate_annual,term_months,monthly_service_fee_zar,credit_life_monthly_zar,instalment_zar,debit_order_day,purpose,is_topup,settles_loan_id,status
LN-515159,CL-101410,SF-JHB,AG-606,2026-03-07,17000,2807.5,19807.5,0.28,24,69,89.13,1245.34,2,Debt consolidation,N,,Active
LN-515160,CL-112374,SF-CPT,AG-639,2026-03-27,13000,2407.5,15407.5,0.28,24,69,69.33,984.03,28,Home improvement,N,,Active
LN-515161,CL-104330,SF-PTA,AG-620,2026-03-22,50000,5175,55175,0.28,12,69,248.29,5642.01,26,Debt consolidation,N,,ACTIVE
LN-515162,CL-117617,SF-PLK,AG-656,2026-03-07,50000,5175,55175,0.28,24,69,248.29,3345.76,27,Medical,N,,Active
LN-515163,CL-104686,SF-PTA,AG-615,2026-03-01,9000,2007.5,11007.5,,24,69,49.53,717.12,27,Medical,N,,Active
LN-515164,CL-109224,SF-PMB,AG-631,2026-03-26,15000,2607.5,17607.5,0.26,18,69,79.23,1339.97,3,Funeral,N,,Active
LN-515165,CL-118742,SF-MAH,AG-661,2026-03-12,50000,5175,55175,0.28,6,69,248.29,10278.54,4,Other,N,,Active
LN-515166,CL-106841,SF-DBN,AG-629,20/03/2026,44500,5175,"49,675.00",0.28,6,69,223.54,9260.83,27,Other,Y,LN-501857,Active
LN-515167,CL-102589,SF-JHB,AG-605,2026-03-17,22000,3307.5,25307.5,0.26,24,69,113.88,1546.31,26,School fees,N,,Active
LN-515168,CL-102633,SF-JHB,AG-610,2026-03-28,50000,5175,55175,0.26,6,69,248.29,10222.92,6,Home improvement,Y,LN-512249,Active
LN-515169,CL-114851,SF-BFN,AG-651,2026-03-07,15500,2657.5,18157.5,0.28,18,69,81.71,1397.64,4,Vehicle repair,N,,ACTIVE
LN-515170,CL-115381,SF-BFN,AG-652,2026-03-12,50000,5175,55175,0.25,6,69,248.29,10195.17,27,Other,N,,Active
LN-515171,CL-111880,SF-CPT,AG-635,2026-03-14,21500,3257.5,24757.5,0.26,12,69,111.41,2545.5,27,Business,N,,Active
LN-515172,CL-105343,SF-PTA,AG-614,23/03/2026,50000,5175,55175,0.26,12,69,248.29,5588.16,27,Medical,N,,Active
LN-515173,CL-118942,SF-MAH,AG-661,19/03/2026,31000,4207.5,35207.5,0.27,18,69,158.43,2627.78,25,Medical,N,,ACTIVE
LN-515174,CL-109985,SF-PMB,AG-634,2026-03-12,12000,2307.5,14307.5,0.26,18,69,64.38,1101.77,9,School fees,N,,Active
LN-515175,CL-102987,SF-JHB,AG-601,21/03/2026,31500,4257.5,35757.5,0.25,36,69,160.91,1651.62,26,School fees,N,,Active
LN-515176,CL-118081,SF-MAH,AG-659,2026-03-03,25000,3607.5,28607.5,0.28,12,69,128.73,2958.53,27,Home improvement,N,,Active
LN-515177,CL-100469,SF-JHB,AG-610,23/03/2026,50000,5175,55175,0.28,24,69,248.29,3345.76,8,Debt consolidation,N,,Active
LN-515178,CL-116345,SF-PLK,AG-656,2026-03-09,28500,3957.5,32457.5,0.26,36,69,146.06,1522.79,10,Debt consolidation,N,,Active
LN-515179,CL-103704,SF-PTA,AG-614,2026-03-21,36000,4707.5,"40,707.50",0.28,6,69,183.18,7601.49,10,School fees,N,,Active
LN-515180,CL-107216,SF-DBN,AG-629,2026-03-25,29000,4007.5,33007.5,0.25,6,69,148.53,6126.81,11,Debt consolidation,N,,Active
LN-515181,CL-100678,SF-JHB,AG-605,2026-03-08,25500,3657.5,29157.5,0.28,24,69,131.21,1800.62,4,School fees,N,,Active
LN-515182,CL-101408,SF-JHB,AG-611,2026-03-13,39000,5007.5,44007.5,0.27,12,69,198.03,4492.52,26,Vehicle repair,N,,Active
LN-515183,CL-105116,SF-PTA,AG-617,2026-03-10,40500,5157.5,45657.5,0.26,12,69,205.46,4636.13,25,Other,N,,Active
LN-515184,CL-109859,SF-PMB,AG-630,2026-03-09,25000,3607.5,28607.5,0.27,24,69,128.73,1753.42,4,Business,N,,ACTIVE
LN-515185,CL-101077,SF-JHB,AG-605,25/03/2026,20500,3157.5,23657.5,0.27,18,69,106.46,1788.36,14,School fees,N,,Active
LN-515186,CL-106145,SF-DBN,AG-627,2026-03-10,38000,4907.5,42907.5,0.27,24,69,193.08,2595.4,27,Business,N,,Active
LN-515187,CL-115968,SF-BFN,AG-653,2026-03-14,50000,5175,55175,0.26,12,69,248.29,5588.16,4,Vehicle repair,N,,Active
LN-515188,CL-101382,SF-JHB,AG-607,2026-03-05,29500,4057.5,33557.5,0.26,24,69,151.01,2027.9,4,Medical,N,,Active
LN-515189,CL-119004,SF-MAH,AG-661,2026-03-15,50000,5175,55175,0.27,12,69,248.29,5615.05,1,Business,N,,Active
LN-515190,CL-104492,SF-PTA,AG-618,2026-03-19,30000,4107.5,34107.5,0.26,18,69,153.48,"2,531.00",25,Vehicle repair,N,,Active
LN-515191,CL-118892,SF-MAH,AG-659,2026-03-05,50000,5175,55175,0.26,6,69,248.29,10222.92,26,Debt consolidation,N,,Active
LN-515192,CL-110867,SF-CPT,AG-635,2026-03-06,25000,3607.5,28607.5,0.28,12,69,128.73,2958.53,27,Vehicle repair,N,,Active
LN-515193,CL-102669,SF-JHB,AG-605,2026-03-17,50000,5175,55175,0.27,24,69,248.29,3317.72,26,Funeral,N,,Active
LN-515194,CL-100139,SF-JHB,AG-604,2026-03-10,9500,2057.5,11557.5,0.26,24,69,52.01,743.66,27,Debt consolidation,N,,Active
LN-515195,CL-104458,SF-PTA,AG-614,2026-03-01,31500,4257.5,35757.5,0.26,12,69,160.91,3645.83,10,Business,N,,Active
LN-515196,CL-117717,SF-PLK,AG-656,2026-03-24,47000,5175,52175,0.26,36,69,234.79,2405.95,4,Vehicle repair,N,,Active
LN-515197,CL-118265,SF-MAH,AG-659,25/03/2026,42000,5175,47175,0.26,12,69,212.29,4787.92,14,Business,N,,Active
LN-515198,CL-103117,SF-JHB,AG-603,2026-03-07,25500,3657.5,"29,157.50",0.27,6,69,131.21,5449.58,25,Debt consolidation,N,,Active
LN-515199,CL-104778,SF-PTA,AG-614,2026-03-16,20500,3157.5,23657.5,0.28,6,69,106.46,4446.57,3,Other,N,,Active
LN-515200,CL-118755,SF-MAH,AG-661,2026-03-17,30500,4157.5,34657.5,0.27,18,69,155.96,2587.81,25,Vehicle repair,N,,Active
LN-515201,CL-105925,SF-PTA,AG-619,26/03/2026,28000,3907.5,31907.5,0.28,12,69,143.58,3291.85,26,Medical,N,,Active
LN-515202,CL-106913,SF-DBN,AG-622,2026-03-01,14500,2557.5,"17,057.50",0.27,12,69,76.76,1783.58,2,Medical,N,,Active
LN-515203,CL-113638,SF-GQE,AG-646,2026-03-10,18500,2957.5,21457.5,0.26,24,69,96.56,1321.57,27,Funeral,N,,Active
LN-515204,CL-115579,SF-BFN,AG-649,23/03/2026,34000,4507.5,38507.5,0.28,12,69,173.28,3958.49,25,Business,N,,Active
LN-515205,CL-115709,SF-BFN,AG-653,2026-03-25,19000,3007.5,22007.5,0.26,18,69,99.03,1657.58,11,Other,N,,Active
LN-515206,CL-118680,SF-MAH,AG-661,2026-03-11,50000,5175,55175,0.27,6,69,248.29,10250.72,3,Debt consolidation,N,,Active
LN-515207,CL-111835,SF-CPT,AG-640,23/03/2026,28500,3957.5,32457.5,0.26,12,69,146.06,3315.73,4,Funeral,N,,Active
LN-515208,CL-118093,SF-MAH,AG-659,02/03/2026,50000,5175,55175,0.28,24,69,248.29,3345.76,5,Other,Y,LN-508490,Active
LN-515209,CL-112907,SF-CPT,AG-640,02/03/2026,15500,2657.5,18157.5,0.28,12,69,81.71,1903.02,27,School fees,N,,Active
LN-515210,CL-114347,SF-GQE,AG-648,16/03/2026,17000,2807.5,19807.5,0.27,18,69,89.13,1508.55,2,Vehicle repair,N,,Active
LN-515211,CL-103335,SF-JHB,AG-611,08/03/2026,22500,3357.5,25857.5,0.25,12,69,116.36,2642.96,26,Vehicle repair,N,,Active
LN-515212,CL-101171,SF-JHB,AG-610,2026-03-20,36500,4757.5,41257.5,0.27,12,69,185.66,4216.1,3,School fees,N,,ACTIVE
LN-515213,CL-112728,SF-CPT,AG-636,2026-03-15,45500,5175,50675,0.28,18,69,228.04,3777.03,2,Debt consolidation,N,,active
LN-515214,CL-100165,SF-JHB,AG-611,17/03/2026,22500,3357.5,25857.5,0.27,12,69,116.36,2668.13,25,Other,N,,Active
LN-515215,CL-106796,SF-DBN,AG-628,2026-03-22,50000,5175,55175,0.28,12,69,248.29,5642.01,25,Other,N,,Active
LN-515216,CL-116911,SF-PLK,AG-654,2026-03-14,46000,5175,51175,0.27,18,69,230.29,3788.26,3,Funeral,N,,Active
LN-515217,CL-104999,SF-PTA,AG-615,20/03/2026,18000,2907.5,20907.5,0.27,24,69,94.08,1300.04,2,Debt consolidation,N,,Active
LN-515218,CL-114599,SF-GQE,AG-643,2026-03-16,8500,1957.5,10457.5,0.25,6,69,47.06,1988.25,20,Vehicle repair,N,,Active
LN-515219,CL-101959,SF-JHB,AG-609,2026-03-06,12500,2357.5,14857.5,0.25,24,69,66.86,928.83,3,Business,N,,Active
LN-515220,CL-113636,SF-GQE,AG-648,2026-03-20,10000,2107.5,12107.5,0.27,24,69,54.48,781.89,25,Funeral,N,,Active
LN-515221,CL-105216,SF-PTA,AG-614,2026-03-10,50000,5175,55175,0.27,6,69,248.29,10250.72,4,Other,N,,Active
LN-515222,CL-114299,SF-GQE,AG-643,28/03/2026,22500,3357.5,"25,857.50",0.27,24,69,116.36,1591.5,4,Medical,N,,Active
LN-515223,CL-109643,SF-PMB,AG-632,2026-03-14,38500,4957.5,43457.5,0.26,12,69,195.56,4416.06,27,Home improvement,N,,Active
LN-515224,CL-112173,SF-CPT,AG-635,2026-03-28,37500,4857.5,42357.5,0.25,18,69,190.61,3105.69,8,School fees,N,,Active
LN-515225,CL-113024,SF-GQE,AG-646,2026-03-25,9000,2007.5,11007.5,0.27,18,69,49.53,868.99,4,Funeral,N,,Active
LN-515226,CL-109241,SF-PMB,AG-630,2026-03-26,14000,2507.5,16507.5,0.27,18,69,74.28,1268.72,2,Business,N,,Active
LN-515227,CL-118273,SF-MAH,AG-660,2026-03-01,50000,5175,55175,0.27,18,69,248.29,4078.96,2,Medical,N,,ACTIVE
LN-515228,CL-107630,SF-DBN,AG-629,23/03/2026,15500,2657.5,18157.5,0.27,12,69,81.71,1894.14,27,Vehicle repair,N,,Active
LN-515229,CL-119014,SF-MAH,AG-661,2026-03-24,41500,5175,46675,0.27,12,69,210.04,4760.65,27,Funeral,Y,LN-511915,Active
LN-515230,CL-106240,SF-DBN,AG-629,2026-03-07,18500,2957.5,"21,457.50",0.27,12,69,96.56,2225.85,6,Debt consolidation,N,,Written off
LN-515231,CL-117192,SF-PLK,AG-657,2026-03-26,14000,2507.5,16507.5,0.27,12,69,74.28,1728.29,2,Funeral,N,,Active
LN-515232,CL-107939,SF-DBN,AG-623,2026-03-18,50000,5175,55175,0.26,12,69,248.29,5588.16,26,Medical,N,,Active
LN-515233,CL-103167,SF-JHB,AG-601,2026-03-15,42500,5175,47675,0.25,24,69,214.54,2828.02,3,Other,N,,Active
LN-515234,CL-111249,SF-CPT,AG-639,03/03/2026,49000,5175,54175,0.26,36,69,243.79,2495.53,26,Medical,N,,Active
LN-515235,CL-104354,SF-PTA,AG-615,2026-03-17,50000,5175,55175,0.27,18,69,248.29,4078.96,12,School fees,N,,Active
LN-515236,CL-102388,SF-JHB,AG-608,12/03/2026,20000,3107.5,23107.5,0.28,36,69,103.98,1128.79,2,School fees,N,,Active
LN-515237,CL-112479,SF-CPT,AG-639,20/03/2026,21500,3257.5,24757.5,0.27,12,69,111.41,2557.56,4,Debt consolidation,N,,Active
LN-515238,CL-107352,SF-DBN,AG-622,2026-03-06,17000,2807.5,19807.5,0.28,18,69,89.13,1518.37,25,School fees,N,,Active
LN-515239,CL-102858,SF-JHB,AG-607,2026-03-22,43000,5175,"48,175.00",0.27,36,69,216.79,2252.54,9,Medical,N,,Active
LN-515240,CL-115913,SF-BFN,AG-652,2026-03-10,26500,3757.5,30257.5,0.28,24,69,136.16,1865.95,2,Funeral,N,,Active
LN-515241,CL-100234,SF-JHB,AG-601,2026-03-01,46000,5175,51175,0.28,24,69,230.29,3108.21,25,School fees,N,,Active
LN-515242,CL-107391,SF-DBN,AG-626,2026-03-05,35500,4657.5,40157.5,0.27,12,69,180.71,4105.53,2,Medical,N,,Active
LN-515243,CL-116011,SF-BFN,AG-651,2026-03-20,23500,3457.5,26957.5,0.27,24,69,121.31,1656.26,26,School fees,N,,Active
LN-515244,CL-100157,SF-JHB,AG-601,2026-03-14,6500,1757.5,8257.5,,12,69,37.16,890.99,27,Debt consolidation,N,,active
LN-515245,CL-114601,SF-GQE,AG-648,2026-03-27,37500,4857.5,42357.5,0.28,36,69,190.61,2011.67,27,Debt consolidation,N,,Active
LN-515246,CL-118779,SF-MAH,AG-661,2026-03-26,28500,3957.5,32457.5,0.28,12,69,146.06,3347.4,26,Vehicle repair,N,,Active
LN-515247,CL-113456,SF-GQE,AG-648,2026-03-06,43500,5175,48675,0.28,24,69,219.04,2959.74,26,Debt consolidation,N,,Active
LN-515248,CL-107217,SF-DBN,AG-622,2026-03-17,23000,3407.5,"26,407.50",0.26,18,69,118.83,1975.19,9,Vehicle repair,N,,Active
LN-515249,CL-115044,SF-BFN,AG-651,2026-03-18,35500,4657.5,40157.5,0.28,18,69,180.71,3007.44,7,School fees,N,,Active
LN-515250,CL-115295,SF-BFN,AG-649,2026-03-04,50000,5175,"55,175.00",0.28,12,69,248.29,5642.01,25,Business,N,,Active
LN-515251,CL-113084,SF-GQE,AG-647,2026-03-15,18500,2957.5,21457.5,0.26,12,69,96.56,"2,215.40",13,Home improvement,N,,Active
LN-515252,CL-117068,SF-PLK,AG-657,25/03/2026,39000,5007.5,44007.5,0.27,6,69,198.03,8189.92,1,Vehicle repair,N,,Active
LN-515253,CL-102278,SF-JHB,AG-608,2026-03-25,50000,5175,55175,0.26,24,69,248.29,3289.82,26,Business,N,,Active
LN-515254,CL-100900,SF-JHB,AG-604,2026-03-12,28000,3907.5,31907.5,0.25,36,69,143.58,1481.22,9,Debt consolidation,N,,Active
LN-515255,CL-112779,SF-CPT,AG-638,19/03/2026,36500,4757.5,41257.5,0.26,24,69,185.66,2477.39,25,Other,N,,Active
LN-515256,CL-116089,SF-BFN,AG-651,2026-03-19,47000,5175,52175,0.28,12,69,234.79,5338.99,25,Other,N,,Active
LN-515257,CL-111506,SF-CPT,AG-642,2026-03-19,19000,3007.5,22007.5,0.28,18,69,99.03,1679.35,25,Funeral,N,,Active
LN-515258,CL-116583,SF-PLK,AG-658,2026-03-27,9500,2057.5,"11,557.50",0.28,36,69,52.01,599.07,3,School fees,N,,Active
LN-515259,CL-100097,SF-JHB,AG-608,2026-03-22,29500,4057.5,33557.5,0.27,18,69,151.01,2507.86,26,Home improvement,N,,Active
LN-515260,CL-116154,SF-BFN,AG-649,2026-03-24,39500,5057.5,44557.5,0.28,12,69,200.51,"4,569.57",4,Home improvement,N,,Active
LN-515261,CL-100356,SF-JHB,AG-609,2026-03-04,32500,4357.5,36857.5,0.27,24,69,165.86,2239.18,21,Debt consolidation,N,,Active
LN-515262,CL-114022,SF-GQE,AG-643,2026-03-18,24500,3557.5,28057.5,0.27,12,69,126.26,2889.27,4,Funeral,N,,Active
LN-515263,CL-105730,SF-PTA,AG-615,2026-03-14,16500,2757.5,19257.5,0.25,12,69,86.66,1985.97,25,School fees,Y,LN-507064,Active
LN-515264,CL-106680,SF-DBN,AG-626,2026-03-01,50000,5175,55175,0.28,18,69,248.29,4106.31,3,Vehicle repair,N,,active
LN-515265,CL-100649,SF-JHB,AG-601,2026-03-22,13500,2457.5,15957.5,0.26,12,69,71.81,"1,665.23",24,Vehicle repair,N,,Active
LN-515266,CL-114728,SF-BFN,AG-651,2026-03-23,14000,2507.5,16507.5,0.26,12,69,74.28,1720.25,3,Debt consolidation,N,,Active
LN-515267,CL-105783,SF-PTA,AG-620,12/03/2026,50000,5175,55175,0.27,18,69,248.29,4078.96,26,Vehicle repair,N,,Active
LN-515268,CL-110304,SF-PMB,AG-631,2026-03-07,39000,5007.5,44007.5,0.28,18,69,198.03,3289.15,9,Funeral,N,,Active
LN-515269,CL-117023,SF-PLK,AG-658,2026-03-21,27000,3807.5,30807.5,0.28,24,69,138.63,1898.61,3,Home improvement,N,,Active
LN-515270,CL-115984,SF-BFN,AG-651,2026-03-23,43500,5175,"48,675.00",0.26,18,69,219.04,3582.53,4,Funeral,N,,active
LN-515271,CL-118857,SF-MAH,AG-659,28/03/2026,50000,5175,55175,0.28,18,69,248.29,4106.31,26,Home improvement,N,,Active
LN-515272,CL-104666,SF-PTA,AG-616,04/03/2026,14000,2507.5,16507.5,0.27,12,69,74.28,1728.29,27,Vehicle repair,N,,Active
LN-515273,CL-108877,SF-PMB,AG-631,2026-03-15,18500,2957.5,21457.5,0.26,18,69,96.56,1617.88,14,Debt consolidation,N,,Active
LN-515274,CL-103049,SF-JHB,AG-611,2026-03-24,50000,5175,55175,0.28,18,69,248.29,4106.31,27,Home improvement,N,,Active
LN-515275,CL-108149,SF-DBN,AG-626,2026-03-02,23500,3457.5,26957.5,0.26,12,69,121.31,2765.56,1,Home improvement,N,,Active
LN-515276,CL-107663,SF-DBN,AG-621,22/03/2026,25000,3607.5,28607.5,0.25,36,69,128.73,1335.16,25,Other,N,,Active
LN-515277,CL-115854,SF-BFN,AG-653,2026-03-16,27500,3857.5,31357.5,0.27,18,69,141.11,2347.98,25,Business,N,,Active
LN-515278,CL-110687,SF-CPT,AG-641,18/03/2026,50000,5175,55175,0.26,24,69,248.29,3289.82,27,Other,N,,Active
LN-515279,CL-102917,SF-JHB,AG-610,2026-03-08,27000,3807.5,30807.5,0.27,18,69,138.63,2308,3,Medical,N,,Active
LN-515280,CL-108987,SF-PMB,AG-630,2026-03-21,28000,3907.5,31907.5,0.26,24,69,143.58,1931.59,14,Other,N,,Active
LN-515281,CL-101837,SF-JHB,AG-601,2026-03-09,15000,2607.5,17607.5,0.27,12,69,79.23,1838.86,26,Medical,N,,Active
LN-515282,CL-106419,SF-DBN,AG-623,27/03/2026,18500,2957.5,21457.5,0.26,6,69,96.56,"4,017.85",25,School fees,N,,Active
LN-515283,CL-108403,SF-DBN,AG-626,2026-03-28,46500,5175,51675,0.26,36,69,232.54,2383.56,3,Home improvement,N,,Active
LN-515284,CL-108516,SF-DBN,AG-625,26/03/2026,23000,3407.5,26407.5,0.26,24,69,118.83,1610.53,25,Debt consolidation,N,,Active
LN-515285,CL-102659,SF-JHB,AG-609,2026-03-24,11000,2207.5,13207.5,0.27,6,69,59.43,2506.25,27,Funeral,N,,Active
LN-515286,CL-116675,SF-PLK,AG-656,2026-03-20,9000,2007.5,11007.5,0.25,12,69,49.53,1164.73,17,Home improvement,N,,Active
LN-515287,CL-111183,SF-CPT,AG-641,2026-03-23,30000,4107.5,34107.5,0.26,36,69,153.48,1596.7,27,Funeral,N,,Active
LN-515288,CL-110814,SF-CPT,AG-637,2026-03-06,35000,4607.5,39607.5,0.25,12,69,178.23,4011.7,26,Funeral,Y,LN-507073,Active
LN-515289,CL-117311,SF-PLK,AG-655,2026-03-28,50000,5175,55175,0.26,36,69,248.29,2540.32,25,Medical,N,,Active
LN-515290,CL-115032,SF-BFN,AG-653,2026-03-13,13000,2407.5,"15,407.50",0.25,24,69,69.33,960.66,25,Other,Y,LN-509907,Active
LN-515291,CL-111207,SF-CPT,AG-638,06/03/2026,50000,5175,55175,0.27,18,69,248.29,4078.96,3,Funeral,N,,ACTIVE
LN-515292,CL-100655,SF-JHB,AG-610,02/03/2026,39500,5057.5,44557.5,0.26,12,69,200.51,4526.09,7,Vehicle repair,N,,Written off
LN-515293,CL-111912,SF-CPT,AG-642,2026-03-10,14000,2507.5,16507.5,0.27,6,69,74.28,3115.21,2,Home improvement,N,,Active
LN-515294,CL-108620,SF-DBN,AG-627,02/03/2026,9000,2007.5,11007.5,0.26,18,69,49.53,863.56,27,Home improvement,N,,Active
LN-515295,CL-110010,SF-PMB,AG-633,2026-03-11,13500,2457.5,15957.5,0.27,12,69,71.81,1673.01,27,Home improvement,N,,Active
LN-515296,CL-115690,SF-BFN,AG-650,2026-03-21,25000,3607.5,28607.5,0.24,24,69,128.73,1710.24,9,Business,N,,Active
LN-515297,CL-115872,SF-BFN,AG-650,2026-03-20,45500,5175,50675,0.27,36,69,228.04,2365.86,26,Other,N,,Active
LN-515298,CL-111048,SF-CPT,AG-636,2026-03-10,45000,5175,50175,0.27,12,69,225.79,5112.46,3,Other,N,,Active
LN-515299,CL-116876,SF-PLK,AG-658,2026-03-02,22000,3307.5,25307.5,0.27,24,69,113.88,1559.11,2,Other,N,,Active
LN-515300,CL-101046,SF-JHB,AG-601,22/03/2026,15000,2607.5,17607.5,0.27,24,69,79.23,1105.73,25,Funeral,N,,active
LN-515301,CL-105215,SF-PTA,AG-616,2026-03-09,13000,2407.5,15407.5,0.26,18,69,69.33,1181.17,27,Home improvement,N,,Active
LN-515302,CL-114787,SF-BFN,AG-650,2026-03-16,45000,5175,50175,0.27,18,69,225.79,3715.58,2,Business,N,,Active
LN-515303,CL-112445,SF-CPT,AG-636,2026-03-28,16000,2707.5,18707.5,0.26,18,69,84.18,1419.37,8,Funeral,N,,Active
LN-515304,CL-118436,SF-MAH,AG-661,2026-03-01,31000,4207.5,35207.5,0.28,18,69,158.43,2645.23,2,Other,N,,ACTIVE
LN-515305,CL-112381,SF-CPT,AG-638,2026-03-20,34500,4557.5,39057.5,0.27,18,69,175.76,2907.59,26,Other,N,,Active
LN-515306,CL-103783,SF-PTA,AG-618,13/03/2026,15500,2657.5,18157.5,0.28,24,69,81.71,1147.35,2,Business,Y,LN-507867,Active
LN-515307,CL-107657,SF-DBN,AG-628,2026-03-27,19000,3007.5,22007.5,0.26,18,69,99.03,1657.58,27,Other,N,,Active
LN-515308,CL-113789,SF-GQE,AG-645,13/03/2026,28500,3957.5,32457.5,0.26,18,69,146.06,2411.9,25,School fees,N,,Active
LN-515309,CL-100230,SF-JHB,AG-610,17/03/2026,10000,2107.5,12107.5,,24,69,54.48,775.77,27,Funeral,N,,Active
LN-515310,CL-101696,SF-JHB,AG-607,09/03/2026,27000,3807.5,"30,807.50",0.26,36,69,138.63,1448.89,25,Other,N,,Active
LN-515311,CL-117215,SF-PLK,AG-656,2026-03-02,17500,2857.5,20357.5,0.28,12,69,91.61,2125.23,27,Vehicle repair,N,,Active
LN-515312,CL-105482,SF-PTA,AG-616,2026-03-28,7000,1807.5,8807.5,0.26,24,69,39.63,583.13,25,Business,N,,Active
LN-515313,CL-111451,SF-CPT,AG-642,20/03/2026,40000,5107.5,45107.5,0.28,12,69,202.98,4625.13,1,Business,N,,Active
LN-515314,CL-107326,SF-DBN,AG-624,06/03/2026,11500,2257.5,13757.5,0.27,12,69,61.91,"1,451.87",3,Vehicle repair,N,,Active
LN-515315,CL-118048,SF-MAH,AG-659,10/03/2026,26500,3757.5,30257.5,0.25,24,69,136.16,1820.05,26,Home improvement,N,,Active
LN-515316,CL-103572,SF-PTA,AG-615,2026-03-09,7500,1857.5,9357.5,,12,69,42.11,1014.16,26,Other,N,,Active
LN-515317,CL-103444,SF-PTA,AG-619,2026-03-12,21500,3257.5,24757.5,0.26,18,69,111.41,1856.08,3,Other,N,,Active
LN-515318,CL-114317,SF-GQE,AG-647,2026-03-18,27500,3857.5,31357.5,0.27,18,69,141.11,2347.98,20,Home improvement,N,,Active
LN-515319,CL-111293,SF-CPT,AG-641,2026-03-21,29500,4057.5,33557.5,0.28,18,69,151.01,"2,524.50",3,Funeral,N,,Active
LN-515320,CL-111075,SF-CPT,AG-639,2026-03-28,35500,4657.5,40157.5,0.25,12,69,180.71,4066.45,9,Other,N,,Active
LN-515321,CL-100470,SF-JHB,AG-605,2026-03-01,25000,3607.5,28607.5,0.28,12,69,128.73,2958.53,4,Vehicle repair,N,,Active
LN-515322,CL-106979,SF-DBN,AG-625,07/03/2026,11500,2257.5,13757.5,0.25,24,69,61.91,865.17,27,Vehicle repair,N,,Active
LN-515323,CL-114611,SF-GQE,AG-648,25/03/2026,50000,5175,55175,0.28,18,69,248.29,4106.31,25,Debt consolidation,N,,Active
LN-515324,CL-105329,SF-PTA,AG-617,2026-03-11,27500,3857.5,"31,357.50",,12,69,141.11,3175.26,3,School fees,N,,Active
LN-515325,CL-107097,SF-DBN,AG-623,09/03/2026,50000,5175,55175,0.27,24,69,248.29,3317.72,4,Other,N,,Active
LN-515326,CL-104662,SF-PTA,AG-615,2026-03-20,26500,3757.5,30257.5,0.27,12,69,136.16,3110.41,27,Medical,N,,Active
LN-515327,CL-117825,SF-PLK,AG-658,18/03/2026,41000,5175,46175,0.27,12,69,207.79,4710.39,9,Funeral,N,,ACTIVE
LN-515328,CL-110009,SF-PMB,AG-632,2026-03-09,50000,5175,55175,0.27,12,69,248.29,5615.05,26,Home improvement,N,,Active
LN-515329,CL-119141,SF-MAH,AG-661,2026-03-02,20500,3157.5,"23,657.50",0.25,24,69,106.46,1438.1,2,Medical,N,,Active
LN-515330,CL-104783,SF-PTA,AG-620,2026-03-16,12000,2307.5,14307.5,0.25,36,69,64.38,702.25,25,Vehicle repair,N,,active
LN-515331,CL-116963,SF-PLK,AG-656,2026-03-04,23000,3407.5,26407.5,0.28,12,69,118.83,2736.32,2,Other,Y,LN-505208,Active
LN-515332,CL-116408,SF-PLK,AG-656,2026-03-26,49000,5175,54175,0.25,18,69,243.79,3952.9,27,Other,N,,Active
LN-515333,CL-101080,SF-JHB,AG-607,18/03/2026,15500,2657.5,18157.5,0.27,6,69,81.71,3419.69,25,School fees,N,,Active
LN-515334,CL-111237,SF-CPT,AG-642,2026-03-16,50000,5175,55175,0.28,6,69,248.29,10278.54,27,Business,N,,ACTIVE
LN-515335,CL-111924,SF-CPT,AG-641,2026-03-21,24000,3507.5,27507.5,0.28,6,69,123.78,5158.97,27,Home improvement,N,,Active
LN-515336,CL-115510,SF-BFN,AG-652,24/03/2026,24500,3557.5,28057.5,0.28,36,69,126.26,1355.82,25,Business,Y,LN-509018,Active
LN-515337,CL-117349,SF-PLK,AG-654,24/03/2026,11000,2207.5,"13,207.50",0.27,24,69,59.43,846.66,25,Vehicle repair,N,,Active
LN-515338,CL-107653,SF-DBN,AG-627,28/03/2026,23500,3457.5,26957.5,0.26,36,69,121.31,1276.44,2,Business,N,,Active
LN-515339,CL-103618,SF-PTA,AG-615,2026-03-02,12000,2307.5,14307.5,0.27,12,69,64.38,1507.15,16,School fees,N,,Active
LN-515340,CL-105249,SF-PTA,AG-615,2026-03-27,27500,3857.5,31357.5,0.28,12,69,141.11,3236.3,26,Funeral,N,,Active
LN-515341,CL-106353,SF-DBN,AG-625,2026-03-11,24000,3507.5,27507.5,0.26,6,69,123.78,5131.24,27,Other,N,,Active
LN-515342,CL-114254,SF-GQE,AG-647,2026-03-15,50000,5175,55175,0.28,12,69,248.29,5642.01,25,School fees,N,,Active
LN-515343,CL-115423,SF-BFN,AG-653,2026-03-21,24000,3507.5,27507.5,0.27,18,69,123.78,2068.17,13,Home improvement,N,,Active
LN-515344,CL-104719,SF-PTA,AG-616,21/03/2026,31000,4207.5,35207.5,0.27,36,69,158.43,1664.79,1,School fees,N,,Active
LN-515345,CL-114694,SF-BFN,AG-651,2026-03-27,50000,5175,"55,175.00",0.26,18,69,248.29,4051.73,25,Vehicle repair,N,,Active
LN-515346,CL-102585,SF-JHB,AG-608,2026-03-20,27000,3807.5,30807.5,0.26,18,69,138.63,2292.79,26,School fees,N,,Active
