assessment_id,loan_id,assessed_at,assessor_agent_id,declared_gross_income_zar,declared_net_income_zar,declared_expenses_zar,existing_obligations_zar,regulated_expense_norm_zar,disposable_income_zar,disposable_after_instalment_zar
AF-717757,LN-517757,2026-06-21,AG-602,21900,18761,2516,8160,2665.52,8085,5293.13
AF-717758,LN-517758,2026-06-03,AG-630,7000,6177,1741,2427,1652.32,2009,296.77
AF-717759,LN-517759,2026-06-21,AG-614,7350,6085,1571,1798,1676.12,2716,1461.08
AF-717760,LN-517760,2026-06-13,AG-654,18550,16652,2254,5266,2437.72,9132,5266.11
AF-717761,LN-517761,2026-06-16,AG-640,7650,6946,1739,2670,1696.52,2537,696.67
AF-717762,LN-517762,2026-06-28,AG-647,10250,8772,1815,3167,1873.32,3790,-238.66
AF-717763,LN-517763,2026-06-12,AG-655,10650,9012,1766,3242,1900.52,4004,1246.68
AF-717764,LN-517764,2026-06-10,AG-603,14850,12826,2165,3646,2186.12,"7,015.00",4250.55
AF-717765,LN-517765,2026-06-08,AG-616,8150,6905,1682,2702,1730.52,2521,1456.28
AF-717766,LN-517766,2026-06-20,AG-607,13300,11705,1963,3515,2080.72,6227,611.95
AF-717767,LN-517767,2026-06-12,AG-610,6650,6118,1525,2818,1628.52,1775,-1635.55
AF-717768,LN-517768,2026-06-27,AG-656,26950,23119,2974,4406,2984.58,15739,5460.46
AF-717769,LN-517769,2026-06-26,AG-655,13800,12512,1978,3618,2114.72,6916,4260.47
AF-717770,LN-517770,2026-06-20,AG-656,31350,28389,3675,11962,3288.62,12752,8645.69
AF-717771,LN-517771,2026-06-10,AG-617,4600,3910,1399,2031,1462.38,480,-745.25
AF-717772,LN-517772,2026-06-20,AG-615,5650,5138,1700,1856,1543.76,1582,549.38
AF-717773,LN-517773,2026-06-22,AG-609,13800,11974,2248,5402,2114.72,4324,-5769.5
AF-717774,LN-517774,2026-06-12,AG-661,13800,11372,2142,4263,2114.72,4967,-888.55
AF-717775,LN-517775,2026-06-13,AG-644,19050,16502,2719,10176,2471.72,3607,1234.8
AF-717776,LN-517776,2026-05-31,AG-638,8350,7066,1655,1424,1744.12,3987,434.32
AF-717777,LN-517777,2026-05-29,AG-653,6950,6009,1604,1640,1648.92,2765,1296.42
AF-717778,LN-517778,2026-06-06,AG-624,16550,14870,2242,5306,2301.72,7322,553
AF-717779,LN-517779,2026-06-21,AG-616,16200,14464,2486,1524,2277.92,10454,6956.45
AF-717780,LN-517780,2026-06-04,AG-613,9250,8089,1962,2324,1805.32,3803,2280.21
AF-717781,LN-517781,2026-06-04,AG-623,23100,20330,2723,6507,2747.12,11100,7837.94
AF-717782,LN-517782,2026-06-08,AG-608,18000,16461,2322,7669,2400.32,6470,854.95
AF-717783,LN-517783,2026-06-25,AG-651,13450,12229,2036,1645,2090.92,"8,548.00",5202.24
AF-717784,LN-517784,2026-06-06,AG-658,5100,4219,1594,2833,1501.13,-208,-2093.3
AF-717785,LN-517785,2026-06-02,AG-608,4900,4193,1380,1179,1485.63,1634,565.14
AF-717786,LN-517786,2026-06-05,AG-626,13650,11251,1946,6891,2104.52,2414,-7624.89
AF-717787,LN-517787,2026-06-07,AG-632,9100,8259,1669,2641,1795.12,3949,1281.25
AF-717788,LN-517788,2026-06-17,AG-602,8150,7146,1739,2845,1730.52,"2,562.00",1689.91
AF-717789,LN-517789,2026-06-19,AG-614,17700,15648,2209,8067,2379.92,5372,-702.91
AF-717790,LN-517790,2026-06-03,AG-647,17000,15266,2478,6053,2332.32,6735,1119.95
AF-717791,LN-517791,2026-06-21,AG-638,14950,12403,2196,3169,2192.92,7038,3692.24
AF-717792,LN-517792,2026-06-14,AG-653,22900,18883,3037,3395,2733.52,12451,9161.18
AF-717793,LN-517793,2026-06-08,AG-628,12750,11443,1947,2167,2043.32,7329,2444.54
AF-717794,LN-517794,2026-06-16,AG-645,11650,9566,2103,3800,1968.52,3663,675.47
AF-717795,LN-517795,2026-06-23,AG-640,15600,13814,2317,5000,2237.12,"6,497.00",3727.8
AF-717796,LN-517796,2026-06-14,AG-651,10100,9041,1950,2631,1863.12,4460,2001.45
AF-717797,LN-517797,2026-06-08,AG-637,6750,6068,1669,1352,1635.32,3047,2291.62
AF-717798,LN-517798,2026-05-31,AG-643,8450,7201,1712,2294,1750.92,3195,-819.04
AF-717799,LN-517799,2026-06-10,AG-632,10100,8955,2074,4172,1863.12,2709,38.98
AF-717800,LN-517800,2026-06-14,AG-618,8350,7620,1952,4771,1744.12,897,-5954.93
AF-717801,LN-517801,2026-06-20,AG-643,13800,12508,2092,7459,2114.72,2957,-723.72
AF-717802,LN-517802,2026-06-20,AG-658,13450,11602,2015,6946,2090.92,2641,1134.35
AF-717803,LN-517803,2026-06-19,AG-634,20800,17934,2655,8265,2590.72,7014,2079.04
AF-717804,LN-517804,2026-06-10,AG-634,6150,5482,1662,2133,1582.51,1687,-104.91
AF-717805,LN-517805,2026-06-23,AG-621,13000,11839,2151,2899,2060.32,"6,789.00",5142.24
AF-717806,LN-517806,2026-06-02,AG-616,21600,19792,2833,8131,2645.12,8828,5482.24
AF-717807,LN-517807,2026-06-01,AG-617,8350,6912,1824,4656,1744.12,432,-688.16
AF-717808,LN-517808,2026-06-06,AG-642,12150,10266,2001,6255,2002.52,2010,515.66
AF-717809,LN-517809,2026-06-14,AG-642,9500,8612,1946,3304,1822.32,"3,362.00",2075.99
AF-717810,LN-517810,2026-06-04,AG-658,8200,6846,1607,1954,1733.92,3285,1376.72
AF-717811,LN-517811,2026-06-24,AG-649,11850,10861,1851,2075,1982.12,6935,5150.36
AF-717812,LN-517812,2026-06-07,AG-662,19600,16569,2397,7019,2509.12,7153,3342.12
AF-717813,LN-517813,2026-06-08,AG-647,9100,8176,1800,1967,1795.12,4409,1719.2
AF-717814,LN-517814,2026-06-01,AG-617,10450,8993,1777,3213,1886.92,4003,2627.01
AF-717815,LN-517815,2026-06-13,AG-653,8050,7162,1786,1827,1723.72,3549,1185.48
AF-717816,LN-517816,2026-06-10,AG-657,45250,40562,4715,11332,4249.1,24515,20463.27
AF-717817,LN-517817,2026-06-06,AG-645,9350,7673,1817,4536,1812.12,1320,-1940.71
AF-717818,LN-517818,2026-06-04,AG-641,7800,7099,1723,1106,1706.72,4270,2612.42
AF-717819,LN-517819,2026-06-12,AG-635,22600,18845,2558,5093,2713.12,11194,8653.68
AF-717820,LN-517820,2026-06-02,AG-609,13200,11349,1972,4961,2073.92,4416,918.45
AF-717821,LN-517821,2026-06-09,AG-632,11100,9502,1989,2837,1931.12,4676,2790.46
AF-717822,LN-517822,2026-06-11,AG-647,42450,38025,4293,20644,4055.63,13088,9742.24
AF-717823,LN-517823,2026-06-18,AG-642,25950,21294,3245,7025,2915.48,11024,5381.99
AF-717824,LN-517824,2026-06-11,AG-601,6150,5531,1701,1609,1582.51,2221,1445.23
AF-717825,LN-517825,2026-06-26,AG-660,10400,9168,1827,3363,1883.52,3978,519.49
AF-717826,LN-517826,2026-06-20,AG-659,23600,20157,2625,12493,2781.12,5039,2034.03
AF-717827,LN-517827,2026-06-24,AG-657,13000,10679,2241,4813,2060.32,3625,336.72
AF-717828,LN-517828,2026-06-09,AG-655,5850,5346,1447,2111,1559.26,1788,1145.3
AF-717829,LN-517829,2026-06-07,AG-643,5350,4813,1472,0,1520.51,3341,2120.13
AF-717830,LN-517830,2026-06-27,AG-639,6450,5473,1565,467,1614.92,3441,938.73
AF-717831,LN-517831,2026-06-18,AG-655,11000,9830,1880,2528,1924.32,5422,1463.51
AF-717832,LN-517832,2026-06-22,AG-636,22100,18160,2762,6452,2679.12,8946,4867.04
AF-717833,LN-517833,2026-05-30,AG-613,12700,10661,2046,3854,2039.92,4761,-854.05
AF-717834,LN-517834,2026-06-26,AG-653,20200,17988,2388,3412,2549.92,"12,188.00",8472.42
AF-717835,LN-517835,2026-06-10,AG-642,7700,6454,1573,1114,1699.92,3767,1375.29
AF-717836,LN-517836,2026-06-07,AG-655,10600,9349,2024,1389,1897.12,5936,3588.02
AF-717837,LN-517837,2026-06-17,AG-618,12050,10607,1975,2516,1995.72,6116,727.9
AF-717838,LN-517838,2026-06-20,AG-621,9900,8238,1711,4118,1849.52,2409,-1383.7
AF-717839,LN-517839,2026-06-04,AG-646,18550,16618,2391,2877,2437.72,11350,5707.99
AF-717840,LN-517840,2026-06-04,AG-661,14301,12391,2110,3931,1944.72,6350,2686.75
AF-717841,LN-517841,2026-06-07,AG-660,10192,8956,1671,2754,1720.32,4531,2118.5
AF-717842,LN-517842,2026-06-13,AG-609,6450,5499,1744,1296,1614.92,2459,710.61
AF-717843,LN-517843,2026-06-03,AG-649,5950,5382,1665,1996,1567.01,1721,543.1
AF-717844,LN-517844,2026-06-19,AG-633,10950,9512,2063,2801,1920.92,4648,3305.39
AF-717845,LN-517845,2026-06-17,AG-658,18550,16998,2294,9170,2437.72,5534,1509.4
AF-717846,LN-517846,2026-06-23,AG-631,7800,7146,1782,3069,1706.72,2295,939.18
AF-717847,LN-517847,2026-06-03,AG-606,9100,7861,1673,2585,1795.12,3603,1009.11
AF-717848,LN-517848,2026-06-01,AG-611,10950,9698,2014,4399,1920.92,3285,457.36
AF-717849,LN-517849,2026-05-30,AG-636,10750,9113,1884,3957,1907.32,3272,1221.65
AF-717850,LN-517850,2026-06-12,AG-619,11150,10249,1993,4860,1934.52,3396,1687.58
AF-717851,LN-517851,2026-06-11,AG-639,14400,13042,2033,4912,2155.52,6097,4028.83
AF-717852,LN-517852,2026-06-11,AG-619,20750,18692,2487,9382,2587.32,6823,4569.91
AF-717853,LN-517853,2026-06-02,AG-612,11550,10548,1826,4834,1961.72,"3,888.00",-292.7
AF-717854,LN-517854,2026-06-19,AG-614,26800,23972,2921,8221,2974.21,12830,7214.95
AF-717855,LN-517855,2026-06-03,AG-652,9150,7817,1689,5283,1798.52,845,-1975.58
AF-717856,LN-517856,2026-06-16,AG-633,9450,7867,1785,602,1818.92,5480,3594.7
AF-717857,LN-517857,2026-06-03,AG-627,6100,5560,1509,1211,1578.63,2840,706.01
AF-717858,LN-517858,2026-06-19,AG-648,5450,4809,1664,1668,1528.26,1477,-759.34
AF-717859,LN-517859,2026-06-18,AG-618,13850,12133,2363,4718,2118.12,5052,1000.27
AF-717860,LN-517860,2026-06-02,AG-634,35650,31181,3881,20593,3585.75,"6,707.00",3389.28
AF-717861,LN-517861,2026-06-11,AG-641,10400,9166,2056,5147,1883.52,1963,-2724.89
AF-717862,LN-517862,2026-06-17,AG-620,6250,5200,1726,2799,1590.26,675,-858.58
AF-717863,LN-517863,2026-06-10,AG-601,13900,12659,2236,6059,2121.52,4364,1129.55
AF-717864,LN-517864,2026-06-08,AG-604,7450,6820,1856,1751,1682.92,3213,2469.34
AF-717865,LN-517865,2026-05-31,AG-602,15200,12474,2232,4891,2209.92,5351,2781.18
AF-717866,LN-517866,2026-06-23,AG-646,14400,12041,2109,4208,2155.52,5724,635.15
AF-717867,LN-517867,2026-06-06,AG-614,10600,9085,1957,1219,1897.12,5909,4414.66
AF-717868,LN-517868,2026-06-18,AG-622,15100,13321,2291,4021,2203.12,7009,3752.32
AF-717869,LN-517869,2026-05-31,AG-629,4700,3879,1509,980,1470.13,1390,-614.71
AF-717870,LN-517870,2026-06-19,AG-643,39750,33704,3925,19319,3869.06,"10,460.00",4817.99
AF-717871,LN-517871,2026-06-23,AG-642,8800,7925,1952,3276,1774.72,2697,1946.58
AF-717872,LN-517872,2026-06-22,AG-632,9450,8257,1839,0,1818.92,6418,3854.98
AF-717873,LN-517873,2026-06-09,AG-626,11400,10254,2157,1528,1951.52,6569,3679.73
AF-717874,LN-517874,2026-06-12,AG-624,10950,10030,2151,5323,1920.92,2556,1772.25
AF-717875,LN-517875,2026-06-19,AG-632,11700,10293,1957,1841,1971.92,6495,3289.3
AF-717876,LN-517876,2026-06-05,AG-642,18450,15567,2637,5205,2430.92,7725,1277.94
AF-717877,LN-517877,2026-05-30,AG-643,16800,14294,2439,6385,2318.72,5470,-145.05
AF-717878,LN-517878,2026-06-07,AG-656,9750,8911,1692,586,1839.32,6633,3995.08
AF-717879,LN-517879,2026-05-30,AG-655,26150,22441,2854,9657,2929.3,9930,4368.65
AF-717880,LN-517880,2026-06-27,AG-608,12750,10459,2256,1921,2043.32,6282,717.21
AF-717881,LN-517881,2026-06-15,AG-617,12700,10763,2031,270,2039.92,8462,6281.22
AF-717882,LN-517882,2026-06-17,AG-604,7500,6686,1762,2433,1686.32,2491,541.57
AF-717883,LN-517883,2026-06-06,AG-614,14850,13355,2294,3842,2186.12,7219,6029.89
AF-717884,LN-517884,2026-06-10,AG-621,8350,7052,1611,593,1744.12,"4,848.00",2300.16
AF-717885,LN-517885,2026-06-17,AG-605,15050,13515,2424,3810,2199.72,7281,4035.38
AF-717886,LN-517886,2026-06-14,AG-654,11700,10298,1885,3796,1971.92,4617,1619.06
AF-717887,LN-517887,2026-06-25,AG-625,14550,13287,2217,4746,2165.72,6324,2921.04
AF-717888,LN-517888,2026-06-04,AG-661,32598,27797,2921,9164,2764.12,15712,12744.81
AF-717889,LN-517889,2026-06-15,AG-643,4300,3898,1349,1540,1439.13,1009,-267.9
AF-717890,LN-517890,2026-06-15,AG-634,7200,5952,1726,2694,1665.92,"1,532.00",571.34
AF-717891,LN-517891,2026-06-17,AG-634,6850,5634,1754,1841,1642.12,2039,235.84
AF-717892,LN-517892,2026-06-13,AG-604,7200,6363,1661,3432,1665.92,1270,205.12
AF-717893,LN-517893,2026-06-01,AG-606,7500,6390,1795,858,1686.32,3737,2210.27
AF-717894,LN-517894,2026-06-23,AG-639,15100,13874,2339,2114,2203.12,9421,3986.11
AF-717895,LN-517895,2026-05-31,AG-626,11650,10691,1854,2184,1968.52,6653,3298.29
AF-717896,LN-517896,2026-06-01,AG-601,5700,5231,1469,2110,1547.63,1652,-1869.19
AF-717897,LN-517897,2026-06-14,AG-629,9000,7735,1874,3230,1788.32,2631,360.59
AF-717898,LN-517898,2026-06-23,AG-645,10150,8949,1758,2200,1866.52,4991,2043.44
AF-717899,LN-517899,2026-06-02,AG-646,20150,17061,2423,533,2546.52,14105,10080.4
AF-717900,LN-517900,2026-06-24,AG-655,4900,4098,1593,1972,1485.63,533,-99.98
AF-717901,LN-517901,2026-06-26,AG-611,11000,9124,1778,3619,1924.32,3727,1365.85
AF-717902,LN-517902,2026-06-11,AG-662,20929,17977,2470,4112,2298.32,11395,9354.28
AF-717903,LN-517903,2026-06-22,AG-609,8550,7227,1770,4623,1757.72,834,-1207.56
AF-717904,LN-517904,2026-06-04,AG-638,8850,7610,1953,3669,1778.12,1988,-104.12
AF-717905,LN-517905,2026-06-15,AG-640,6950,6187,1530,2916,1648.92,1741,449.12
AF-717906,LN-517906,2026-06-13,AG-655,6300,5747,1519,1434,1604.72,2794,1215.58
AF-717907,LN-517907,2026-06-18,AG-613,4350,3694,1453,556,1443.01,1685,456.25
AF-717908,LN-517908,2026-06-11,AG-641,6350,5742,1774,2003,1608.12,1965,836.06
AF-717909,LN-517909,2026-06-07,AG-659,8151,6707,1669,1680,1645.52,"3,358.00",242.79
AF-717910,LN-517910,2026-06-04,AG-647,8150,7073,1781,2272,1730.52,3020,-827.45
AF-717911,LN-517911,2026-06-25,AG-603,8350,7347,1900,1208,1744.12,4239,2596.37
AF-717912,LN-517912,2026-06-14,AG-640,17250,14420,2335,7490,2349.32,4595,1277.28
AF-717913,LN-517913,2026-06-24,AG-651,9550,8382,1913,2286,1825.72,4183,-2383.01
AF-717914,LN-517914,2026-06-25,AG-656,10800,9406,2106,3048,1910.72,4252,1448.76
AF-717915,LN-517915,2026-06-22,AG-653,10850,9905,1909,1971,1914.12,6025,3823
AF-717916,LN-517916,2026-06-17,AG-646,10750,9593,2002,302,1907.32,7289,6462.91
AF-717917,LN-517917,2026-06-11,AG-615,10950,9463,1947,2627,1920.92,4889,562.33
AF-717918,LN-517918,2026-06-03,AG-604,11900,10917,2040,2475,1985.52,6402,56.15
AF-717919,LN-517919,2026-06-11,AG-662,11800,10546,2161,6839,1978.72,1546,-866.5
AF-717920,LN-517920,2026-05-30,AG-655,12050,10177,2156,3890,1995.72,4131,-957.01
AF-717921,LN-517921,2026-06-03,AG-606,14850,12784,2393,8272,2186.12,2119,236.05
AF-717922,LN-517922,2026-06-25,AG-660,5800,4776,1467,1365,1555.38,1944,747.59
AF-717923,LN-517923,2026-06-10,AG-601,11800,10365,2136,4041,1978.72,4188,1301.3
AF-717924,LN-517924,2026-06-03,AG-633,6300,5492,1576,1840,1604.72,2076,649.74
AF-717925,LN-517925,2026-06-06,AG-603,8400,7404,1942,2263,1747.52,3199,1857.7
AF-717926,LN-517926,2026-06-08,AG-611,17100,15349,2418,3373,2339.12,9558,6994.98
AF-717927,LN-517927,2026-06-02,AG-602,9050,7606,1885,1575,1791.72,4146,1201.45
AF-717928,LN-517928,2026-06-15,AG-621,9100,7643,1894,1771,1795.12,3978,-217.99
AF-717929,LN-517929,2026-06-16,AG-606,16200,13902,2227,3845,2277.92,7830,2691.97
AF-717930,LN-517930,2026-06-11,AG-659,8038,7183,1729,1447,1551.51,4007,3423.87
AF-717931,LN-517931,2026-06-15,AG-626,18650,15691,2702,4900,2444.52,8089,5489.48
AF-717932,LN-517932,2026-06-04,AG-622,4200,3464,1458,2050,1431.38,-44,-1028.03
AF-717933,LN-517933,2026-06-27,AG-602,9400,8517,1995,337,1815.52,6185,3177.59
AF-717934,LN-517934,2026-06-23,AG-632,10850,9511,1775,5690,1914.12,2046,310.71
AF-717935,LN-517935,2026-06-01,AG-615,13100,11093,2302,4042,2067.12,4749,2568.22
AF-717936,LN-517936,2026-06-07,AG-604,13600,12066,2058,5410,2101.12,4598,-5072.83
AF-717937,LN-517937,2026-06-25,AG-624,9200,8439,1847,3474,1801.92,3118,-2433.07
AF-717938,LN-517938,2026-06-07,AG-642,8050,6799,1631,2953,1723.72,2215,795.63
AF-717939,LN-517939,2026-06-18,AG-647,36600,30578,3438,11321,3651.39,15819,10203.95
AF-717940,LN-517940,2026-06-12,AG-646,12600,11180,2143,5174,2033.12,3863,-1598.81
AF-717941,LN-517941,2026-06-21,AG-626,18100,15576,2285,3958,2407.12,9333,7130.46
AF-717942,LN-517942,2026-06-08,AG-653,19000,15888,2490,3316,2468.32,10082,6030.27
AF-717943,LN-517943,2026-06-06,AG-656,20750,17044,2487,7679,2587.32,6878,4227.9
AF-717944,LN-517944,2026-06-13,AG-642,7500,6277,1860,2794,1686.32,1623,-308.22
AF-717945,LN-517945,2026-06-12,AG-624,14100,12735,2086,2905,2135.12,7744,5382.84
AF-717946,LN-517946,2026-06-02,AG-641,11100,9589,2092,4342,1931.12,3155,696.45
AF-717947,LN-517947,2026-06-02,AG-609,18700,16304,2331,5199,2447.92,8774,6174.48
AF-717948,LN-517948,2026-06-05,AG-634,11250,9520,2052,3878,1941.32,3590,1739.43
AF-717949,LN-517949,2026-05-30,AG-637,10900,9498,1978,3073,1917.52,4447,2458.57
AF-717950,LN-517950,2026-06-03,AG-606,14700,13417,2429,8338,2175.92,2650,590
AF-717951,LN-517951,2026-06-14,AG-623,9500,8150,1878,3206,1822.32,"3,066.00",-597.25
AF-717952,LN-517952,2026-06-27,AG-656,8200,6780,1938,1133,1733.92,3709,2270.52
AF-717953,LN-517953,2026-06-15,AG-616,14450,11934,2401,4742,2158.92,4791,-797.16
AF-717954,LN-517954,2026-06-21,AG-624,9250,8356,1840,3588,1805.32,2928,1748.76
AF-717955,LN-517955,2026-06-12,AG-645,11700,10396,1949,5874,1971.92,2573,834.05
AF-717956,LN-517956,2026-06-24,AG-624,19350,16003,2487,4941,2492.12,8575,6855.4
AF-717957,LN-517957,2026-06-27,AG-636,9850,8877,1861,2920,1846.12,4096,1897.22
AF-717958,LN-517958,2026-06-23,AG-601,11350,9906,1893,5142,1948.12,2871,282.79
AF-717959,LN-517959,2026-06-02,AG-602,11250,9682,2165,2437,1941.32,5080,2479.49
AF-717960,LN-517960,2026-06-08,AG-655,21400,17836,2763,7622,2631.52,7451,4910.68
AF-717961,LN-517961,2026-06-27,AG-660,12187,10140,1915,4996,1825.72,3229,1306.23
AF-717962,LN-517962,2026-06-16,AG-626,20050,16557,2716,4637,2539.72,9204,3588.95
AF-717963,LN-517963,2026-06-18,AG-636,20400,18195,2439,9656,2563.52,6100,-2513.19
AF-717964,LN-517964,2026-06-16,AG-650,28500,23629,2979,17973,3091.68,2677,-7518.17
AF-717965,LN-517965,2026-06-03,AG-639,17500,15786,2387,5958,2366.32,7441,5664.32
AF-717966,LN-517966,2026-06-18,AG-607,6050,5325,1734,1642,1574.76,1949,713.73
AF-717967,LN-517967,2026-06-23,AG-628,18600,17071,2616,4845,2441.12,9610,5585.4
AF-717968,LN-517968,2026-05-31,AG-654,18650,17111,2613,4291,2444.52,10207,4564.99
AF-717969,LN-517969,2026-06-15,AG-647,18450,15576,2457,7295,2430.92,5824,1799.4
AF-717970,LN-517970,2026-06-23,AG-620,4850,4243,1659,2248,1481.76,336,-595.08
AF-717971,LN-517971,2026-06-09,AG-615,11000,9619,1996,4734,1924.32,2889,1038.43
AF-717972,LN-517972,2026-06-03,AG-634,8800,7573,1681,1778,1774.72,4114,303.12
AF-717973,LN-517973,2026-06-18,AG-659,12084,10852,1681,2171,1818.92,7000,-943.74
AF-717974,LN-517974,2026-06-15,AG-615,7650,6926,1872,2133,1696.52,2921,1005.66
AF-717975,LN-517975,2026-06-07,AG-602,16000,13482,2109,7855,2264.32,3518,1714.84
AF-717976,LN-517976,2026-06-24,AG-645,16050,13799,2326,5309,2267.72,6164,572.5
AF-717977,LN-517977,2026-06-01,AG-603,14800,12814,2245,3525,2182.72,"7,044.00",1955.99
AF-717978,LN-517978,2026-06-23,AG-621,5200,4325,1628,1570,1508.88,1127,227.98
AF-717979,LN-517979,2026-06-28,AG-618,17500,15664,2421,1256,2366.32,11987,10238.61
AF-717980,LN-517980,2026-06-15,AG-622,16450,15037,2139,7995,2294.92,4903,-5227.91
AF-717981,LN-517981,2026-06-25,AG-631,9050,7556,1968,2886,1791.72,2702,378.76
AF-717982,LN-517982,2026-06-23,AG-649,18150,14932,2354,8028,2410.52,4550,1562.47
AF-717983,LN-517983,2026-06-23,AG-638,12000,10942,1969,1564,1992.32,7409,4200.34
AF-717984,LN-517984,2026-06-12,AG-605,14650,13191,2132,1658,2172.52,9401,7951
AF-717985,LN-517985,2026-06-14,AG-639,9250,7966,1707,3323,1805.32,2936,830.64
AF-717986,LN-517986,2026-06-25,AG-628,13400,11819,2326,4159,2087.52,5334,3843.71
AF-717987,LN-517987,2026-06-10,AG-601,11150,9565,1796,3554,1934.52,4215,524.19
AF-717988,LN-517988,2026-06-05,AG-617,16200,14850,2228,2113,2277.92,10509,7070.83
AF-717989,LN-517989,2026-05-31,AG-620,14050,11856,2038,5248,2131.72,4570,1862.27
AF-717990,LN-517990,2026-06-24,AG-625,11300,9740,2157,3086,1944.72,4497,3480.31
AF-717991,LN-517991,2026-06-11,AG-628,19750,17382,2670,7000,2519.32,7712,4394.28
AF-717992,LN-517992,2026-06-01,AG-637,15350,13879,2337,3316,2220.12,8226,4256.05
AF-717993,LN-517993,2026-06-21,AG-642,12750,10559,1964,3981,2043.32,4614,76.67
AF-717994,LN-517994,2026-06-07,AG-607,6000,5476,1714,2144,1570.88,1618,-2106.18
AF-717995,LN-517995,2026-05-29,AG-619,5700,4950,1567,1422,1547.63,1961,113.54
AF-717996,LN-517996,2026-06-20,AG-615,5350,4579,1478,1140,1520.51,1961,421.69
AF-717997,LN-517997,2026-06-14,AG-633,23450,20469,2830,9498,2770.92,"8,141.00",4089.27
AF-717998,LN-517998,2026-06-15,AG-616,17800,15579,2550,7132,2386.72,5897,3297.48
AF-717999,LN-517999,2026-06-22,AG-654,19700,17695,2743,4609,2515.92,10343,4808.39
AF-718000,LN-518000,2026-06-19,AG-646,25400,22469,2943,13501,2877.47,6025,-4197.92
AF-718001,LN-518001,2026-06-17,AG-634,10950,9092,2140,767,1920.92,6185,4446.05
AF-718002,LN-518002,2026-06-17,AG-648,32450,27519,3114,366,3364.63,24039,18504.39
AF-718003,LN-518003,2026-06-08,AG-641,4200,3812,1533,1299,1431.38,980,327.64
AF-718004,LN-518004,2026-06-25,AG-641,15550,13034,2373,2865,2233.72,7796,4450.24
AF-718005,LN-518005,2026-06-20,AG-633,8350,6861,1749,1233,1744.12,"3,879.00",1653.75
AF-718006,LN-518006,2026-06-19,AG-616,23700,20743,2600,6302,2787.92,11841,8495.24
AF-718007,LN-518007,2026-06-24,AG-629,8300,7481,1630,3961,1740.72,1890,472.11
AF-718008,LN-518008,2026-06-23,AG-639,14550,12046,2150,2067,2165.72,7829,2791
AF-718009,LN-518009,2026-06-20,AG-636,18700,15797,2652,8539,2447.92,4606,527.04
AF-718010,LN-518010,2026-06-13,AG-606,16650,13859,2400,5167,2308.52,6292,4926.36
AF-718011,LN-518011,2026-06-18,AG-649,11650,10310,2196,7456,1968.52,658,-1584.78
AF-718012,LN-518012,2026-06-25,AG-644,9050,8246,1915,1410,1791.72,4921,3422.84
AF-718013,LN-518013,2026-06-08,AG-602,4700,4109,1359,1627,1470.13,1123,8.32
AF-718014,LN-518014,2026-06-18,AG-647,14600,13259,2268,5834,2169.12,5157,1078.04
AF-718015,LN-518015,2026-06-16,AG-651,10550,8801,1849,4656,1893.72,2296,519.32
AF-718016,LN-518016,2026-06-15,AG-619,8150,7470,1646,2196,1730.52,3628,-201.1
AF-718017,LN-518017,2026-06-01,AG-618,4850,4273,1456,1048,1481.76,1769,-116.3
AF-718018,LN-518018,2026-06-19,AG-662,14627,12477,1889,1015,1903.92,9573,6532.35
AF-718019,LN-518019,2026-06-06,AG-642,4300,3826,1334,1869,1439.13,623,-1002.25
AF-718020,LN-518020,2026-06-01,AG-605,13600,11949,2106,4188,2101.12,5655,-2557.12
AF-718021,LN-518021,2026-06-23,AG-662,9800,8964,1732,1221,1842.72,"6,011.00",4710.96
AF-718022,LN-518022,2026-06-16,AG-637,15800,14011,2228,3485,2250.72,8298,5070.63
AF-718023,LN-518023,2026-06-01,AG-620,13900,11919,2038,4217,2121.52,5664,2594.36
AF-718024,LN-518024,2026-06-07,AG-627,4200,3708,1512,1034,1431.38,1162,-831.51
AF-718025,LN-518025,2026-06-07,AG-606,11750,10082,1838,2895,1975.32,5349,4233.08
AF-718026,LN-518026,2026-06-13,AG-639,5150,4619,1651,1133,1505.01,1835,725.02
AF-718027,LN-518027,2026-06-07,AG-634,21400,17817,2564,5930,2631.52,9323,6175.58
AF-718028,LN-518028,2026-06-25,AG-618,9100,8108,1949,2411,1795.12,3748,2073.26
AF-718029,LN-518029,2026-06-03,AG-642,23550,20988,3029,4508,2777.72,13451,9976.74
AF-718030,LN-518030,2026-06-09,AG-633,6000,5144,1690,2278,1570.88,1176,-3474.11
AF-718031,LN-518031,2026-06-21,AG-618,7850,6750,1854,2084,1710.12,2812,1645.79
AF-718032,LN-518032,2026-06-25,AG-633,20800,18343,2890,8792,2590.72,6661,2609.27
AF-718033,LN-518033,2026-06-01,AG-634,15100,13461,2362,4890,2203.12,6209,2490.46
AF-718034,LN-518034,2026-06-17,AG-611,4200,3714,1375,0,1431.38,2339,1613.81
