payment_id,loan_id,instalment_no,due_date,paid_date,amount_due_zar,amount_paid_zar,payment_method,status,failure_reason
RP-1055116,LN-508491,12,2026-07-21,2026-07-25,1268.72,1268.72,Debit order,paid,
RP-1055117,LN-508492,12,2026-07-01,2026-07-07,1840.33,"1,840.33",Debit order,Paid,
RP-1055118,LN-508493,12,2026-07-08,2026-07-17,2323.24,2323.24,Cash,Paid,
RP-1055119,LN-508494,12,2026-07-05,2026-07-07,4106.31,4106.31,Debit order,PAID,
RP-1055120,LN-508495,12,2026-07-02,2026-07-09,3260.63,3260.63,Debit order,Paid,
RP-1055121,LN-508496,12,2026-07-02,2026-07-04,1458.59,1458.59,Debit order,Paid,
RP-1055122,LN-508498,12,2026-07-03,2026-07-12,3939.67,3939.67,Debit order,Paid,
RP-1055123,LN-508500,12,2026-07-16,2026-07-23,1604.64,1604.64,Debit order,Paid,
RP-1055124,LN-508501,12,28/07/2026,2026-07-29,2587.81,2587.81,EFT,Paid,
RP-1055125,LN-508503,12,2026-07-05,,2257.91,0,Debit order,Failed,Payment stopped
RP-1055126,LN-508504,12,2026-07-16,,1598.86,0,Debit order,Failed,Account closed
RP-1055127,LN-508505,12,2026-07-19,2026-07-23,2451.6,2451.6,Debit order,Paid,
RP-1055128,LN-508506,12,2026-07-27,2026-08-04,3229.4,"3,229.40",Debit order,Paid,
RP-1055129,LN-508509,12,10/07/2026,,2540.32,0,Debit order,Failed,No authority
RP-1055130,LN-508511,12,2026-07-23,2026-07-26,649.52,649.52,Debit order,Paid,
RP-1055131,LN-508512,12,2026-07-03,2026-07-07,5561.35,5561.35,Debit order,Paid,
RP-1055132,LN-508513,12,2026-07-15,2026-07-16,2599.52,2599.52,Debit order,Paid,
RP-1055133,LN-508514,12,2026-07-17,2026-07-26,1931.59,1931.59,Debit order,Paid,
RP-1055134,LN-508515,12,2026-07-13,,2999.84,0,Debit order,Failed,Debit order disputed
RP-1055135,LN-508516,12,08/07/2026,2026-07-16,2106.51,2106.51,Debit order,Paid,
RP-1055136,LN-508517,12,2026-07-28,2026-08-01,3317.72,3317.72,Debit order,Paid,
RP-1055137,LN-508518,12,2026-07-18,2026-07-22,1267.65,3802.95,Debit order,Paid,
RP-1055138,LN-508519,12,11/07/2026,2026-07-19,3289.82,3289.82,Debit order,Paid,
RP-1055139,LN-508520,12,2026-07-01,2026-07-07,4106.31,4106.31,Debit order,Paid,
RP-1055140,LN-508521,12,23/07/2026,2026-07-25,2095.47,2095.47,Debit order,Paid,
RP-1055141,LN-508523,12,2026-07-07,2026-07-08,2036.89,2036.89,Debit order,Paid,
RP-1055142,LN-508528,12,2026-07-01,2026-07-10,2808.91,2808.91,Debit order,Paid,
RP-1055143,LN-508529,12,10/07/2026,2026-07-10,4106.31,4106.31,EFT,Paid,
RP-1055144,LN-508531,12,2026-07-13,2026-07-20,2886.7,2886.7,Debit order,Paid,
RP-1055145,LN-508532,12,2026-07-19,2026-07-21,3317.72,"3,317.72",Debit order,paid,
RP-1055146,LN-508533,12,2026-07-06,2026-07-13,3052.76,3052.76,Debit order,Paid,
RP-1055147,LN-508534,12,02/07/2026,2026-07-09,1335.16,1335.16,Debit order,Paid,
RP-1055148,LN-508535,12,08/07/2026,,5313.5,0,Debit order,Failed,Account closed
RP-1055149,LN-508536,12,2026-07-11,2026-07-18,2875.6,2875.6,Debit order,Paid,
RP-1055150,LN-508537,12,11/07/2026,2026-07-20,792.28,792.28,Debit order,Paid,
RP-1055151,LN-508538,12,2026-07-02,2026-07-06,903.26,903.26,Debit order,paid,
RP-1055152,LN-508540,12,2026-07-26,2026-07-28,1830.28,1830.28,Debit order,Paid,
RP-1055153,LN-508541,12,2026-07-13,2026-07-17,3007.41,3007.41,Debit order,Paid,
RP-1055154,LN-508542,12,2026-07-11,2026-07-19,1788.36,1788.36,Debit order,Paid,
RP-1055155,LN-508543,12,2026-07-22,2026-07-29,886.04,886.04,Debit order,Paid,
RP-1055156,LN-508544,12,2026-07-15,2026-07-18,1173.82,1173.82,Debit order,Paid,
RP-1055157,LN-508547,12,2026-07-10,2026-07-12,3607.97,3607.97,Debit order,Paid,
RP-1055158,LN-508548,12,2026-07-08,2026-07-08,3126.51,3126.51,Debit order,Paid,
RP-1055159,LN-508549,12,01/07/2026,2026-07-03,3317.72,3317.72,Debit order,Paid,
RP-1055160,LN-508550,12,2026-07-01,,2119.92,0,Debit order,Failed,Payment stopped
RP-1055161,LN-508551,12,2026-07-28,2026-08-01,2233.83,2233.83,EFT,Paid,
RP-1055162,LN-508552,12,2026-07-27,2026-07-27,5138.03,5138.03,Debit order,PAID,
RP-1055163,LN-508553,12,26/07/2026,2026-08-03,2050.35,2050.35,EFT,Paid,
RP-1055164,LN-508555,12,2026-07-15,2026-07-20,1212.67,1212.67,Cash,Paid,
RP-1055165,LN-508556,12,2026-07-09,2026-07-14,4051.73,4051.73,Debit order,Paid,
RP-1055166,LN-508558,12,2026-07-20,,1105.73,0,Debit order,Failed,Account closed
RP-1055167,LN-508559,12,2026-07-11,,647.35,0,Debit order,Failed,Insufficient funds
RP-1055168,LN-508560,12,2026-07-13,2026-07-20,1533.58,1533.58,Debit order,Paid,
RP-1055169,LN-508561,12,2026-07-02,2026-07-07,1800.09,1800.09,Debit order,Paid,
RP-1055170,LN-508562,12,2026-07-11,,4069.73,0,Debit order,Failed,Account closed
RP-1055171,LN-508563,12,2026-07-21,2026-07-27,2325.43,2325.43,Debit order,Paid,
RP-1055172,LN-508565,12,2026-07-22,2026-07-23,709.1,709.1,Debit order,Paid,
RP-1055173,LN-508566,12,2026-07-16,2026-07-19,1789.43,1789.43,Debit order,PAID,
RP-1055174,LN-508567,12,2026-07-26,2026-08-01,4051.73,"4,051.73",Debit order,Paid,
RP-1055175,LN-508568,12,2026-07-07,2026-07-08,3027.13,3027.13,EFT,Paid,
RP-1055176,LN-508569,12,2026-07-01,2026-07-05,3107.45,3107.45,Debit order,Paid,
RP-1055177,LN-508570,12,09/07/2026,2026-07-17,2069.68,"2,069.68",Debit order,Paid,
RP-1055178,LN-508571,12,2026-07-04,2026-07-11,846.66,846.66,Debit order,Paid,
RP-1055179,LN-508572,12,2026-07-22,2026-07-29,587.59,587.59,Debit order,Paid,
RP-1055180,LN-508573,12,2026-07-02,2026-07-09,5642.01,"5,642.01",Debit order,Paid,
RP-1055181,LN-508575,12,06/07/2026,2026-07-15,2411.9,2411.9,Debit order,Paid,
RP-1055182,LN-508577,12,2026-07-02,2026-07-08,1988.22,1988.22,Debit order,Paid,
RP-1055183,LN-508578,12,13/07/2026,2026-07-18,3824.59,2188.47,EFT,Partial,
RP-1055184,LN-508579,12,2026-07-11,2026-07-17,1604.64,1604.64,Debit order,Paid,
RP-1055185,LN-508580,12,2026-07-23,2026-07-27,3289.82,3289.82,Cash,Paid,
RP-1055186,LN-508581,12,2026-07-08,2026-07-11,3902.93,1057.73,Debit order,partial,
RP-1055187,LN-508582,12,01/07/2026,2026-07-08,3208.66,3208.66,Debit order,Paid,
RP-1055188,LN-508584,12,2026-07-17,2026-07-24,2625.21,2625.21,EFT,Paid,
RP-1055189,LN-508587,12,12/07/2026,2026-07-20,1148.8,1148.8,Debit order,Paid,
RP-1055190,LN-508588,12,2026-07-14,2026-07-19,726.59,726.59,Debit order,Paid,
RP-1055191,LN-508589,12,13/07/2026,2026-07-17,4050.24,2715.43,Debit order,Partial,
RP-1055192,LN-508590,12,2026-07-10,2026-07-17,3958.49,3958.49,EFT,Paid,
RP-1055193,LN-508591,12,23/07/2026,,2188.43,0,Debit order,Failed,Debit order disputed
RP-1055194,LN-508595,12,2026-07-27,,2332.49,0,Debit order,Failed,Account closed
RP-1055195,LN-508597,12,2026-07-24,2026-07-24,5588.16,5588.16,Cash,Paid,
RP-1055196,LN-508598,12,2026-07-04,2026-07-08,4658.37,4658.37,Debit order,Paid,
RP-1055197,LN-508599,12,2026-07-19,,2846.46,0,Debit order,Failed,Debit order disputed
RP-1055198,LN-508600,12,2026-07-11,2026-07-16,5615.05,5615.05,Debit order,Paid,
RP-1055199,LN-508601,12,2026-07-04,2026-07-11,1235.27,1235.27,Debit order,Paid,
RP-1055200,LN-508602,12,23/07/2026,2026-07-28,3590.81,"3,590.81",Debit order,Paid,
RP-1055201,LN-508603,12,2026-07-04,2026-07-04,1625.25,1625.25,Debit order,Paid,
RP-1055202,LN-508604,12,2026-07-14,2026-07-19,3317.72,"3,317.72",Cash,Paid,
RP-1055203,LN-508605,12,2026-07-14,2026-07-15,722.72,722.72,Debit order,Paid,
RP-1055204,LN-508606,12,2026-07-19,2026-07-21,1725.62,1725.62,Debit order,Paid,
RP-1055205,LN-508607,12,26/07/2026,2026-07-28,3289.82,1975.88,Debit order,Partial,
RP-1055206,LN-508609,12,2026-07-02,2026-07-09,3810.88,3810.88,Debit order,Paid,
RP-1055207,LN-508610,12,2026-07-13,2026-07-20,5642.01,5642.01,Debit order,Paid,
RP-1055208,LN-508611,12,08/07/2026,2026-07-17,1403.04,1403.04,Debit order,paid,
RP-1055209,LN-508612,12,19/07/2026,2026-07-19,3260.71,1240.97,Debit order,Partial,
RP-1055210,LN-508613,12,06/07/2026,2026-07-10,3317.72,3317.72,Debit order,Paid,
RP-1055211,LN-508617,12,2026-07-06,,3289.82,0,EFT,Failed,Payment stopped
RP-1055212,LN-508618,12,2026-07-23,2026-07-23,1267.65,1267.65,Debit order,Paid,
RP-1055213,LN-508620,12,2026-07-20,2026-07-20,3317.72,3317.72,Debit order,Paid,
RP-1055214,LN-508622,12,2026-07-13,2026-07-14,3317.72,727.05,EFT,Partial,
RP-1055215,LN-508623,12,2026-07-01,,1851.88,0,Debit order,Failed,Debit order disputed
RP-1055216,LN-508626,12,2026-07-21,2026-07-29,4024.6,4024.6,Debit order,Paid,
RP-1055217,LN-508628,12,2026-07-11,2026-07-16,1899.48,1899.48,Debit order,Paid,
RP-1055218,LN-508629,12,2026-07-17,2026-07-23,5642.01,5642.01,Debit order,Paid,
RP-1055219,LN-508630,12,2026-07-28,2026-08-01,3107.45,3107.45,Debit order,Paid,
RP-1055220,LN-508631,12,21/07/2026,2026-07-28,1153.27,2306.54,Debit order,Paid,
RP-1055221,LN-508632,12,05/07/2026,2026-07-11,3679.24,2153.73,Debit order,Partial,
RP-1055222,LN-508634,12,2026-07-26,2026-07-29,2421.23,2421.23,Debit order,Paid,
RP-1055223,LN-508635,12,2026-07-20,2026-07-26,3920.91,3920.91,Debit order,Paid,
RP-1055224,LN-508636,12,2026-07-02,2026-07-07,2791.87,2791.87,Debit order,Paid,
RP-1055225,LN-508637,12,2026-07-02,2026-07-09,2531,2531,Debit order,Paid,
RP-1055226,LN-508638,12,2026-07-03,2026-07-04,3774.57,3774.57,Debit order,Paid,
RP-1055227,LN-508639,12,2026-07-13,,2867.62,0,EFT,Failed,No authority
RP-1055228,LN-508641,12,2026-07-02,2026-07-04,2584.55,2584.55,Debit order,Paid,
RP-1055229,LN-508642,12,2026-07-27,2026-08-03,2847.42,2847.42,Debit order,Paid,
RP-1055230,LN-508643,12,2026-07-11,2026-07-19,2281.14,2281.14,EFT,PAID,
RP-1055231,LN-508644,12,2026-07-19,2026-07-27,3975.93,3975.93,Debit order,Paid,
RP-1055232,LN-508645,12,2026-07-25,2026-08-03,1670.6,1670.6,Debit order,Paid,
RP-1055233,LN-508646,12,2026-07-06,2026-07-06,2902.85,"2,902.85",Debit order,Paid,
RP-1055234,LN-508647,12,12/07/2026,2026-07-14,1108.83,1108.83,EFT,Paid,
RP-1055235,LN-508648,12,2026-07-26,2026-08-03,2964.44,"2,964.44",EFT,paid,
RP-1055236,LN-508649,12,2026-07-05,2026-07-09,2689.8,2689.8,Debit order,PAID,
RP-1055237,LN-508650,12,20/07/2026,2026-07-25,3317.72,3317.72,Debit order,paid,
RP-1055238,LN-508651,12,2026-07-21,2026-07-24,555.2,555.2,Debit order,Paid,
RP-1055239,LN-508652,12,26/07/2026,2026-07-30,1963.93,1963.93,Debit order,Paid,
RP-1055240,LN-508653,12,25/07/2026,2026-08-02,1642.63,1642.63,Debit order,Paid,
RP-1055241,LN-508654,12,2026-07-23,2026-08-01,3150.68,3150.68,Debit order,Paid,
RP-1055242,LN-508655,12,2026-07-11,2026-07-15,1818.18,7272.72,EFT,Paid,
RP-1055243,LN-508656,12,27/07/2026,2026-08-01,4987.98,4987.98,Debit order,Paid,
RP-1055244,LN-508657,12,2026-07-09,2026-07-18,5212.98,5212.98,EFT,Paid,
RP-1055245,LN-508658,12,12/07/2026,2026-07-14,1712.23,"1,712.23",Debit order,Paid,
RP-1055246,LN-508661,12,2026-07-26,2026-07-28,1975.19,1975.19,Debit order,Paid,
RP-1055247,LN-508662,12,2026-07-08,2026-07-14,1227.17,1227.17,Debit order,Paid,
RP-1055248,LN-508663,12,2026-07-26,2026-08-04,3847.45,3847.45,Debit order,Paid,
RP-1055249,LN-508664,12,2026-07-06,2026-07-14,3345.76,3345.76,Debit order,Paid,
RP-1055250,LN-508666,12,2026-07-25,2026-07-30,3897.27,3897.27,Debit order,Paid,
RP-1055251,LN-508668,12,17/07/2026,2026-07-25,3260.71,3260.71,EFT,Paid,
RP-1055252,LN-508670,12,2026-07-07,2026-07-14,1353.68,2707.36,Debit order,Paid,
RP-1055253,LN-508671,12,2026-07-25,2026-07-26,4306.03,"4,306.03",Debit order,Paid,
RP-1055254,LN-508673,12,2026-07-23,2026-07-29,1390.15,5560.6,Debit order,Paid,
RP-1055255,LN-508674,12,08/07/2026,,660.57,0,EFT,FAILED,Insufficient funds
RP-1055256,LN-508675,12,2026-07-21,2026-07-29,1075.68,1075.68,Debit order,Paid,
RP-1055257,LN-508676,12,2026-07-05,2026-07-14,2570.7,2570.7,Debit order,Paid,
RP-1055258,LN-508677,12,2026-07-18,2026-07-20,4291.81,4291.81,Debit order,Paid,
RP-1055259,LN-508679,12,24/07/2026,2026-07-27,3267.34,3267.34,Cash,Paid,
RP-1055260,LN-508680,12,14/07/2026,2026-07-17,1417.89,1417.89,Debit order,Paid,
RP-1055261,LN-508681,12,06/07/2026,2026-07-15,3594.1,"3,594.10",Debit order,Paid,
RP-1055262,LN-508682,12,2026-07-02,2026-07-11,2530.65,2530.65,Debit order,Paid,
RP-1055263,LN-508685,12,2026-07-13,2026-07-15,2808.91,2808.91,Debit order,Paid,
RP-1055264,LN-508686,12,2026-07-22,2026-07-24,2184.55,2184.55,Debit order,Paid,
RP-1055265,LN-508687,12,2026-07-02,2026-07-11,2133.99,2133.99,Debit order,Paid,
RP-1055266,LN-508688,12,19/07/2026,2026-07-21,2563.02,1270.81,Debit order,Partial,
RP-1055267,LN-508689,12,2026-07-19,2026-07-21,2584.55,2584.55,Debit order,Paid,
RP-1055268,LN-508690,12,2026-07-04,2026-07-11,1588.5,1588.5,Debit order,Paid,
RP-1055269,LN-508691,12,2026-07-27,2026-08-02,3988.75,3988.75,Debit order,Paid,
RP-1055270,LN-508692,12,2026-07-06,2026-07-15,3607.97,3607.97,Debit order,Paid,
RP-1055271,LN-508693,12,18/07/2026,2026-07-18,1838.86,"1,838.86",Debit order,Paid,
RP-1055272,LN-508695,12,2026-07-19,2026-07-23,4236.25,4236.25,Debit order,Paid,
RP-1055273,LN-508696,12,2026-07-15,2026-07-20,3975.93,3975.93,EFT,Paid,
RP-1055274,LN-508697,12,2026-07-15,2026-07-18,3663.25,3663.25,Debit order,Paid,
RP-1055275,LN-508698,12,2026-07-16,2026-07-21,2069.68,2069.68,Debit order,Paid,
RP-1055276,LN-508699,12,2026-07-07,2026-07-15,2600.51,2600.51,Debit order,Paid,
RP-1055277,LN-508700,12,2026-07-14,2026-07-23,3055.12,"6,110.24",Debit order,Paid,
RP-1055278,LN-508701,12,23/07/2026,2026-07-23,4078.96,8157.92,Debit order,Paid,
RP-1055279,LN-508704,12,21/07/2026,2026-07-25,5615.05,5615.05,Debit order,Paid,
RP-1055280,LN-508706,12,03/07/2026,2026-07-12,1278,1278,Debit order,Paid,
RP-1055281,LN-508707,12,18/07/2026,2026-07-23,5313.5,5313.5,Debit order,Paid,
RP-1055282,LN-508708,12,06/07/2026,2026-07-07,2787.67,2787.67,Debit order,Paid,
RP-1055283,LN-508709,12,2026-07-07,2026-07-12,3205.7,3205.7,Cash,Paid,
RP-1055284,LN-508710,12,2026-07-23,2026-07-30,4078.96,4078.96,Debit order,Paid,
RP-1055285,LN-508711,12,07/07/2026,2026-07-08,1449.61,2899.22,Debit order,Paid,
RP-1055286,LN-508713,12,2026-07-09,2026-07-17,4051.73,4051.73,Debit order,Paid,
RP-1055287,LN-508716,12,2026-07-23,2026-07-26,2094.29,2094.29,Debit order,PAID,
RP-1055288,LN-508717,12,2026-07-07,2026-07-15,1375.99,1375.99,Debit order,Paid,
RP-1055289,LN-508719,12,2026-07-24,2026-07-24,2225.85,2225.85,Debit order,Paid,
RP-1055290,LN-508721,12,18/07/2026,2026-07-24,3480.78,3480.78,Debit order,Paid,
RP-1055291,LN-508723,12,23/07/2026,2026-07-24,3451.06,3451.06,Debit order,PAID,
RP-1055292,LN-508725,12,09/07/2026,2026-07-09,3317.72,3317.72,Debit order,PAID,
RP-1055293,LN-508726,12,2026-07-02,2026-07-08,2160.38,"2,160.38",Debit order,Paid,
RP-1055294,LN-508727,12,2026-07-21,2026-07-30,1428.61,1428.61,Debit order,Paid,
RP-1055295,LN-508728,12,2026-07-11,2026-07-17,749.51,749.51,Debit order,Paid,
RP-1055296,LN-508729,12,2026-07-05,2026-07-11,3007.44,3007.44,Debit order,Paid,
RP-1055297,LN-508730,12,06/07/2026,2026-07-06,1515.21,1515.21,Debit order,Paid,
RP-1055298,LN-508732,12,2026-07-16,2026-07-18,1335.13,1335.13,Debit order,Paid,
RP-1055299,LN-508733,12,27/07/2026,2026-08-05,3701.98,3701.98,Debit order,Paid,
RP-1055300,LN-508735,12,06/07/2026,2026-07-10,2930.61,2930.61,EFT,Paid,
RP-1055301,LN-508736,12,2026-07-07,,3425.76,0,Debit order,Failed,Payment stopped
RP-1055302,LN-508737,12,19/07/2026,,3067.48,0,Debit order,Failed,Account closed
RP-1055303,LN-508739,12,2026-07-21,2026-07-22,2747.87,2747.87,Debit order,Paid,
RP-1055304,LN-508740,12,2026-07-17,2026-07-20,1546.31,1546.31,Debit order,Paid,
RP-1055305,LN-508742,12,2026-07-23,2026-07-26,1931.22,1931.22,Debit order,PAID,
RP-1055306,LN-508743,12,26/07/2026,2026-07-29,1397.19,"1,397.19",Debit order,paid,
RP-1055307,LN-508745,12,10/07/2026,2026-07-11,2747.7,2747.7,Debit order,Paid,
RP-1055308,LN-508746,12,2026-07-16,2026-07-17,3317.72,6635.44,Cash,Paid,
RP-1055309,LN-508747,12,2026-07-22,2026-07-26,1533.58,1533.58,Debit order,Paid,
RP-1055310,LN-508748,12,03/07/2026,2026-07-07,3607.97,3607.97,Debit order,Paid,
RP-1055311,LN-508749,12,2026-07-03,2026-07-10,5642.01,5642.01,Debit order,Paid,
RP-1055312,LN-508750,12,2026-07-07,2026-07-10,3718.54,"3,718.54",Debit order,Paid,
RP-1055313,LN-508751,12,2026-07-21,2026-07-22,2323.27,2323.27,Debit order,Paid,
RP-1055314,LN-508753,12,2026-07-21,2026-07-29,1490.29,1490.29,Debit order,Paid,
RP-1055315,LN-508755,12,2026-07-22,2026-07-23,1008.58,1008.58,Cash,Paid,
RP-1055316,LN-508756,12,2026-07-21,2026-07-29,2806.21,2806.21,Debit order,Paid,
RP-1055317,LN-508758,12,2026-07-15,2026-07-23,3497.4,3497.4,Debit order,PAID,
RP-1055318,LN-508760,12,02/07/2026,2026-07-03,2323.27,2323.27,Debit order,Paid,
RP-1055319,LN-508761,12,2026-07-25,2026-08-02,2347.98,2347.98,EFT,Paid,
RP-1055320,LN-508762,12,2026-07-05,2026-07-13,1419.37,1419.37,Debit order,Paid,
RP-1055321,LN-508763,12,16/07/2026,2026-07-19,2044.87,2044.87,Debit order,Paid,
RP-1055322,LN-508764,12,2026-07-23,2026-07-30,2778.7,5557.4,Debit order,Paid,
RP-1055323,LN-508765,12,2026-07-23,2026-07-25,2027.9,2027.9,Debit order,Paid,
RP-1055324,LN-508766,12,03/07/2026,2026-07-09,3234.45,3234.45,Debit order,Paid,
RP-1055325,LN-508767,12,2026-07-08,2026-07-11,3996.55,3996.55,Debit order,Paid,
RP-1055326,LN-508768,12,2026-07-16,2026-07-17,4271.38,4271.38,Debit order,Paid,
RP-1055327,LN-508770,12,03/07/2026,2026-07-06,1721.03,1721.03,Debit order,Paid,
RP-1055328,LN-508771,12,2026-07-18,2026-07-21,2989.43,2989.43,Cash,Paid,
RP-1055329,LN-508772,12,2026-07-23,2026-07-27,5561.35,5561.35,Debit order,Paid,
RP-1055330,LN-508773,12,2026-07-28,2026-08-04,4890.73,4890.73,Debit order,Paid,
RP-1055331,LN-508774,12,2026-07-14,2026-07-19,5588.16,5588.16,Debit order,Paid,
RP-1055332,LN-508775,12,2026-07-08,2026-07-11,2488.46,2488.46,Debit order,Paid,
RP-1055333,LN-508776,12,2026-07-04,2026-07-12,1791.91,1791.91,Debit order,Paid,
RP-1055334,LN-508777,12,28/07/2026,2026-07-31,2517.93,2517.93,Debit order,paid,
RP-1055335,LN-508778,12,2026-07-02,2026-07-05,5615.05,11230.1,EFT,Paid,
RP-1055336,LN-508779,12,25/07/2026,2026-07-30,5561.35,11122.7,Debit order,paid,
RP-1055337,LN-508780,12,2026-07-23,2026-07-31,801.51,3206.04,Debit order,Paid,
RP-1055338,LN-508781,12,2026-07-02,2026-07-05,3737.95,3737.95,Debit order,Paid,
RP-1055339,LN-508783,12,03/07/2026,2026-07-03,1591.5,1591.5,Debit order,paid,
RP-1055340,LN-508784,12,2026-07-19,2026-07-27,784.16,784.16,Debit order,Paid,
RP-1055341,LN-508785,12,11/07/2026,2026-07-18,3402.07,3402.07,Debit order,Paid,
RP-1055342,LN-508786,12,2026-07-09,2026-07-13,2867.62,2867.62,Debit order,Paid,
RP-1055343,LN-508790,12,2026-07-25,2026-08-02,3262.06,"3,262.06",Debit order,Paid,
RP-1055344,LN-508791,12,2026-07-15,2026-07-17,4078.96,"4,078.96",Debit order,PAID,
RP-1055345,LN-508792,12,2026-07-07,2026-07-10,1708.42,1708.42,Debit order,Paid,
RP-1055346,LN-508793,11,2026-07-07,2026-07-08,1417.89,1417.89,EFT,Paid,
RP-1055347,LN-508794,11,12/07/2026,2026-07-20,4051.73,4051.73,EFT,Paid,
RP-1055348,LN-508795,11,2026-07-04,2026-07-09,2450.74,2450.74,Debit order,Paid,
RP-1055349,LN-508796,11,18/07/2026,2026-07-21,4125.15,4125.15,Debit order,Paid,
RP-1055350,LN-508797,11,2026-07-09,2026-07-13,4106.31,4106.31,Debit order,Paid,
RP-1055351,LN-508799,11,11/07/2026,2026-07-20,1674.74,1674.74,Debit order,Paid,
RP-1055352,LN-508800,11,2026-07-19,2026-07-20,5162.72,5162.72,EFT,Paid,
RP-1055353,LN-508801,11,2026-07-22,2026-07-30,5588.16,5588.16,Debit order,Paid,
RP-1055354,LN-508802,11,2026-07-06,2026-07-11,3654.72,3654.72,Debit order,PAID,
RP-1055355,LN-508803,11,2026-07-13,,2238.22,0,Debit order,Failed,Payment stopped
RP-1055356,LN-508804,11,2026-07-06,,2846.46,0,Debit order,Failed,Account closed
RP-1055357,LN-508805,11,18/07/2026,,1578.18,0,Debit order,Failed,Insufficient funds
RP-1055358,LN-508806,11,25/07/2026,2026-08-03,5588.16,5588.16,Debit order,Paid,
RP-1055359,LN-508807,11,2026-07-06,2026-07-08,1555.2,"3,110.40",Debit order,Paid,
RP-1055360,LN-508808,11,14/07/2026,2026-07-20,1980.11,3960.22,Debit order,PAID,
RP-1055361,LN-508809,11,2026-07-22,2026-07-25,2293.97,2293.97,EFT,Paid,
RP-1055362,LN-508811,11,15/07/2026,2026-07-15,1115.07,1115.07,Cash,Paid,
RP-1055363,LN-508812,11,15/07/2026,2026-07-21,1482.1,"1,482.10",Debit order,Paid,
RP-1055364,LN-508813,11,2026-07-05,2026-07-05,3289.82,6579.64,Debit order,Paid,
RP-1055365,LN-508814,11,22/07/2026,,2715.2,0,Debit order,Failed,Debit order disputed
RP-1055366,LN-508817,11,2026-07-01,2026-07-10,2660.17,1322.18,Debit order,Partial,
RP-1055367,LN-508818,11,2026-07-18,2026-07-19,1935.49,1935.49,Debit order,Paid,
RP-1055368,LN-508819,11,2026-07-08,,2791.87,0,Debit order,Failed,Insufficient funds
RP-1055369,LN-508820,11,2026-07-14,,4810.91,0,Debit order,Failed,No authority
RP-1055370,LN-508821,11,2026-07-05,2026-07-11,1724.65,1724.65,Cash,Paid,
RP-1055371,LN-508822,11,2026-07-06,2026-07-06,3606.56,3606.56,Debit order,Paid,
RP-1055372,LN-508823,11,2026-07-24,2026-07-31,2156.33,650.93,Debit order,Partial,
RP-1055373,LN-508824,11,08/07/2026,2026-07-17,817.21,1634.42,Cash,Paid,
RP-1055374,LN-508825,11,2026-07-21,2026-07-25,2710.55,1190.9,Debit order,Partial,
RP-1055375,LN-508826,11,13/07/2026,,1851.88,0,EFT,FAILED,Payment stopped
RP-1055376,LN-508828,11,2026-07-19,2026-07-21,3582.53,3582.53,Debit order,Paid,
RP-1055377,LN-508829,11,2026-07-11,,4625.13,0,EFT,Failed,Payment stopped
RP-1055378,LN-508830,11,2026-07-10,2026-07-10,2303.95,2303.95,Debit order,PAID,
RP-1055379,LN-508831,11,10/07/2026,,943.81,0,Debit order,Failed,Insufficient funds
RP-1055380,LN-508833,11,2026-07-19,2026-07-22,3260.63,1420.34,Debit order,Partial,
RP-1055381,LN-508834,11,2026-07-05,2026-07-12,3202.25,3202.25,Debit order,Paid,
RP-1055382,LN-508835,11,18/07/2026,2026-07-20,1539.31,1539.31,Debit order,Paid,
RP-1055383,LN-508836,11,2026-07-25,2026-08-01,2380.45,"2,380.45",Debit order,Paid,
RP-1055384,LN-508837,11,2026-07-19,2026-07-21,3317.72,"3,317.72",Debit order,Paid,
RP-1055385,LN-508839,11,2026-07-20,2026-07-24,1569.7,1569.7,Debit order,Paid,
RP-1055386,LN-508840,11,11/07/2026,2026-07-18,3262.06,9786.18,Debit order,Paid,
RP-1055387,LN-508841,11,2026-07-09,2026-07-17,2770.15,8310.45,Cash,Paid,
RP-1055388,LN-508842,11,2026-07-20,2026-07-22,2188.43,2188.43,Debit order,Paid,
RP-1055389,LN-508843,11,2026-07-03,2026-07-06,2958.53,2958.53,Debit order,Paid,
RP-1055390,LN-508844,11,2026-07-23,2026-07-25,3126.51,3126.51,Debit order,Paid,
RP-1055391,LN-508845,11,2026-07-19,2026-07-21,3461.21,3461.21,Debit order,Paid,
RP-1055392,LN-508847,11,01/07/2026,,2682.54,0,Cash,Failed,No authority
RP-1055393,LN-508848,11,2026-07-12,2026-07-17,3630.69,3630.69,Debit order,Paid,
RP-1055394,LN-508849,11,2026-07-20,2026-07-28,775.77,775.77,Debit order,Paid,
RP-1055395,LN-508850,11,2026-07-02,2026-07-08,5561.35,5561.35,Debit order,Paid,
RP-1055396,LN-508851,11,26/07/2026,2026-07-31,4051.73,4051.73,Debit order,Paid,
RP-1055397,LN-508852,11,2026-07-25,2026-08-01,2808.91,940.32,Debit order,PARTIAL,
RP-1055398,LN-508853,11,2026-07-04,2026-07-08,1783.58,1783.58,Debit order,paid,
