trip_id,trip_date,lane_id,direction,vehicle_id,driver_id,origin_depot_code,planned_depart,actual_depart,planned_arrive,actual_arrive,distance_km,load_kg,load_m3,is_empty
TRP-534700,2026-01-20,LN-114,Return,VEH-2058,DRV-455,KES-DBN,20/01/2026 12:00,20/01/2026 12:08,21/01/2026 08:00,21/01/2026 09:32,1660,0,0,Y
TRP-534701,2026-01-19,LN-116,Outbound,VEH-2074,DRV-478,KES-DBN,19/01/2026 07:00,19/01/2026 07:00,19/01/2026 08:12,19/01/2026 08:18,80,23115,61.44,N
TRP-534702,2026-01-19,LN-116,Return,VEH-2072,DRV-459,KES-DBN,19/01/2026 16:00,19/01/2026 16:36,19/01/2026 17:12,19/01/2026 17:48,78,19238,53.28,N
TRP-534703,2026-01-19,LN-116,Outbound,VEH-2083,DRV-473,KES-DBN,2026-01-19 08:00,2026-01-19 08:00,2026-01-19 09:12,2026-01-19 09:08,77,7281,28.5,N
TRP-534704,2026-01-19,LN-116,Return,VEH-2084,DRV-482,KES-DBN,2026-01-19 19:00,2026-01-19 19:04,2026-01-19 20:12,2026-01-19 20:18,81,0,0,Y
TRP-534705,2026-01-19,LN-117,Outbound,VEH-2067,DRV-470,KES-DBN,2026-01-19 06:00,2026-01-19 06:00,2026-01-19 08:24,2026-01-19 08:08,176,23760,56.18,N
TRP-534706,2026-01-19,LN-117,Return,VEH-2071,DRV-454,KES-DBN,2026-01-19 16:00,2026-01-19 16:00,2026-01-19 18:24,2026-01-19 18:27,173,21930,62.29,N
TRP-534707,2026-01-19,LN-117,Outbound,VEH-2081,DRV-459,KES-DBN,2026-01-19 06:00,2026-01-19 06:52,2026-01-19 08:24,2026-01-19 09:25,181,6176,30.42,N
TRP-534708,2026-01-19,LN-117,Return,VEH-2085,DRV-470,KES-DBN,2026-01-19 21:00,2026-01-19 21:19,2026-01-19 23:24,2026-01-19 23:22,181,0,0,Y
TRP-534709,2026-01-19,LN-118,Outbound,VEH-2066,DRV-453,KES-DBN,2026-01-19 06:00,2026-01-19 06:11,2026-01-19 13:48,2026-01-19 14:39,641,25147,94.99,N
TRP-534710,2026-01-19,LN-118,Return,VEH-2060,DRV-482,KES-DBN,2026-01-19 23:00,2026-01-19 23:34,2026-01-20 06:48,2026-01-20 06:04,624,0,0,Y
TRP-534711,2026-01-19,LN-119,Outbound,VEH-2096,DRV-496,KES-CPT,2026-01-19 14:00,2026-01-19 14:17,2026-01-20 07:00,2026-01-20 06:57,1387,32068,116.96,N
TRP-534712,2026-01-19,LN-119,Return,VEH-2093,DRV-489,KES-CPT,2026-01-20 07:00,2026-01-20 07:02,2026-01-21 00:00,2026-01-21 00:22,1386,18390,110.36,N
TRP-534713,2026-01-19,LN-120,Outbound,VEH-2100,DRV-510,KES-CPT,19/01/2026 10:00,19/01/2026 10:09,19/01/2026 19:00,19/01/2026 18:45,753,28422,95.8,N
TRP-534714,2026-01-19,LN-120,Return,VEH-2097,DRV-499,KES-CPT,2026-01-20 01:00,2026-01-20 01:00,2026-01-20 10:00,2026-01-20 10:42,734,0,0,Y
TRP-534715,2026-01-19,LN-121,Outbound,VEH-2106,DRV-495,KES-CPT,2026-01-19 13:00,2026-01-19 13:35,2026-01-19 18:00,2026-01-19 18:23,431,12002,69.25,N
TRP-534716,2026-01-19,LN-121,Return,VEH-2107,DRV-486,KES-CPT,2026-01-19 17:00,2026-01-19 18:00,2026-01-19 22:00,2026-01-19 22:56,422,23760,66.36,N
TRP-534717,2026-01-19,LN-122,Outbound,VEH-2120,DRV-504,KES-CPT,19/01/2026 12:00,19/01/2026 12:46,19/01/2026 13:30,19/01/2026 14:06,111,5751,36.25,N
TRP-534718,2026-01-19,LN-122,Return,VEH-2119,DRV-500,KES-CPT,2026-01-19 16:00,2026-01-19 16:37,2026-01-19 17:30,2026-01-19 18:01,112,7393,33.69,N
TRP-534719,2026-01-19,LN-123,Outbound,VEH-2108,DRV-496,KES-CPT,2026-01-19 05:00,2026-01-19 05:00,2026-01-19 05:54,2026-01-19 05:55,60,6053,78.76,N
TRP-534720,2026-01-19,LN-123,Return,VEH-2105,DRV-507,KES-CPT,2026-01-19 21:00,2026-01-19 22:07,2026-01-19 21:54,2026-01-19 23:00,60,15936,71.9,N
TRP-534721,2026-01-19,LN-123,Outbound,VEH-2117,DRV-497,KES-CPT,2026-01-19 12:00,2026-01-19 12:17,2026-01-19 12:54,2026-01-19 13:10,61,6288,31.42,N
TRP-534722,2026-01-19,LN-123,Return,VEH-2120,DRV-503,KES-CPT,2026-01-19 14:00,2026-01-19 14:14,2026-01-19 14:54,2026-01-19 15:07,61,6838,34.03,N
TRP-534723,2026-01-19,LN-126,Outbound,VEH-2053,DRV-436,KES-JHB,19/01/2026 07:00,19/01/2026 07:00,19/01/2026 16:00,19/01/2026 16:14,189,809,3.68,N
TRP-534724,2026-01-19,LN-126,Outbound,VEH-2038,DRV-438,KES-JHB,2026-01-19 11:00,2026-01-19 11:29,2026-01-19 20:00,2026-01-19 21:45,185,8044,44.25,N
TRP-534725,2026-01-19,LN-126,Outbound,VEH-2039,DRV-408,KES-JHB,2026-01-19 14:00,2026-01-19 14:19,2026-01-19 23:00,2026-01-20 00:27,186,5659,39.7,N
TRP-534726,2026-01-19,LN-126,Outbound,VEH-2042,DRV-448,KES-JHB,19/01/2026 12:00,19/01/2026 12:43,19/01/2026 21:00,19/01/2026 22:08,180,6698,27.18,N
TRP-534727,2026-01-19,LN-126,Outbound,VEH-2034,DRV-405,KES-JHB,2026-01-19 05:00,2026-01-19 05:30,2026-01-19 14:00,2026-01-19 14:34,186,9763,41.02,N
TRP-534728,2026-01-19,LN-127,Outbound,VEH-2041,DRV-421,KES-JHB,2026-01-19 05:00,2026-01-19 05:00,2026-01-19 14:30,2026-01-19 13:42,214,10405,27.9,N
TRP-534729,2026-01-19,LN-127,Outbound,VEH-2053,DRV-422,KES-JHB,19/01/2026 11:00,19/01/2026 11:10,19/01/2026 20:30,19/01/2026 20:15,203,605,4.46,N
TRP-534730,2026-01-19,LN-128,Outbound,VEH-2087,DRV-463,KES-DBN,2026-01-19 13:00,2026-01-19 14:08,2026-01-19 21:30,2026-01-19 23:35,164,873,6.23,N
TRP-534731,2026-01-19,LN-128,Outbound,VEH-2076,DRV-471,KES-DBN,19/01/2026 14:00,19/01/2026 14:00,19/01/2026 22:30,19/01/2026 23:01,162,9673,56.34,N
TRP-534732,2026-01-19,LN-128,Outbound,VEH-2089,DRV-473,KES-DBN,2026-01-19 07:00,2026-01-19 07:44,2026-01-19 15:30,2026-01-19 16:15,163,1042,4.74,N
TRP-534733,2026-01-19,LN-128,Outbound,VEH-2077,DRV-455,KES-DBN,2026-01-19 08:00,2026-01-19 09:13,2026-01-19 16:30,2026-01-19 18:11,167,11691,36.43,N
TRP-534734,2026-01-19,LN-129,Outbound,VEH-2113,DRV-502,KES-CPT,2026-01-19 12:00,2026-01-19 12:00,2026-01-19 20:00,2026-01-19 20:08,155,9883,35.28,N
TRP-534735,2026-01-19,LN-129,Outbound,VEH-2113,DRV-492,KES-CPT,2026-01-19 05:00,2026-01-19 05:31,2026-01-19 13:00,2026-01-19 12:57,148,11158,31.81,N
TRP-534736,2026-01-19,LN-129,Outbound,VEH-2114,DRV-492,KES-CPT,2026-01-19 09:00,2026-01-19 09:38,2026-01-19 17:00,2026-01-19 17:23,149,10245,49.34,N
TRP-534737,2026-01-19,LN-129,Outbound,VEH-2112,DRV-492,KES-CPT,2026-01-19 14:00,2026-01-19 14:36,2026-01-19 22:00,2026-01-19 22:29,144,6521,35.78,N
TRP-534738,2026-01-20,LN-101,Outbound,VEH-2025,DRV-428,KES-JHB,2026-01-20 07:00,2026-01-20 07:19,2026-01-20 14:30,2026-01-20 14:32,568,18404,52.33,N
TRP-534739,2026-01-20,LN-101,Return,VEH-2030,DRV-415,KES-JHB,2026-01-21 04:00,2026-01-21 05:18,2026-01-21 11:30,2026-01-21 13:17,575,11390,82,N
TRP-534740,2026-01-20,LN-101,Outbound,VEH-2025,DRV-440,KES-JHB,2026-01-20 10:00,2026-01-20 11:09,2026-01-20 17:30,2026-01-20 18:41,567,10280,75.84,N
TRP-534741,2026-01-20,LN-101,Return,VEH-2025,DRV-439,KES-JHB,20/01/2026 21:00,20/01/2026 21:00,21/01/2026 04:30,21/01/2026 04:01,565,0,0,Y
TRP-534742,2026-01-20,LN-101,Outbound,VEH-2022,DRV-447,KES-JHB,2026-01-20 08:00,2026-01-20 08:01,2026-01-20 15:30,2026-01-20 16:42,575,10750,78.7,N
TRP-534743,2026-01-20,LN-101,Return,VEH-2023,DRV-436,KES-JHB,2026-01-20 22:00,2026-01-20 22:00,2026-01-21 05:30,2026-01-21 05:07,567,19090,82,N
TRP-534744,2026-01-20,LN-102,Outbound,VEH-2017,DRV-427,KES-JHB,2026-01-20 05:00,2026-01-20 05:19,2026-01-20 22:00,2026-01-20 22:34,1366,33628,72.35,N
TRP-534745,2026-01-20,LN-102,Return,VEH-2006,DRV-428,KES-JHB,2026-01-21 09:00,2026-01-21 09:08,2026-01-22 02:00,2026-01-22 01:35,1361,0,0,Y
TRP-534746,2026-01-20,LN-103,Outbound,VEH-2009,DRV-405,KES-JHB,2026-01-20 11:00,2026-01-20 11:48,2026-01-21 00:00,2026-01-21 01:39,1036,30383,87.79,N
TRP-534747,2026-01-20,LN-103,Return,VEH-2018,DRV-449,KES-JHB,21/01/2026 00:00,21/01/2026 00:00,21/01/2026 13:00,21/01/2026 14:10,1034,0,0,Y
TRP-534748,2026-01-20,LN-104,Outbound,VEH-2005,DRV-435,KES-JHB,20/01/2026 13:00,20/01/2026 13:35,20/01/2026 18:00,20/01/2026 19:05,405,32361,75.17,N
TRP-534749,2026-01-20,LN-104,Return,VEH-2017,DRV-440,KES-JHB,2026-01-20 17:00,2026-01-20 17:02,2026-01-20 22:00,2026-01-20 22:02,392,30270,100,N
TRP-534750,2026-01-20,LN-105,Outbound,VEH-2016,DRV-422,KES-JHB,20/01/2026 08:00,20/01/2026 08:40,20/01/2026 12:00,20/01/2026 12:44,331,11369,115.25,N
TRP-534751,2026-01-20,LN-105,Return,VEH-2011,DRV-415,KES-JHB,2026-01-20 17:00,2026-01-20 17:00,2026-01-20 21:00,2026-01-20 20:46,329,28865,100.42,N
TRP-534752,2026-01-20,LN-105,Outbound,VEH-2004,DRV-420,KES-JHB,20/01/2026 07:00,20/01/2026 07:00,20/01/2026 11:00,20/01/2026 11:04,321,10428,103.85,N
TRP-534753,2026-01-20,LN-105,Return,VEH-2015,DRV-421,KES-JHB,2026-01-20 15:00,2026-01-20 15:00,2026-01-20 19:00,2026-01-20 19:08,319,0,0,Y
TRP-534754,2026-01-20,LN-106,Outbound,VEH-2018,DRV-428,KES-JHB,2026-01-20 09:00,2026-01-20 09:35,2026-01-20 13:30,2026-01-20 14:13,353,16095,118.02,N
TRP-534755,2026-01-20,LN-106,Return,VEH-2015,DRV-439,KES-JHB,2026-01-21 01:00,2026-01-21 01:07,2026-01-21 05:30,2026-01-21 05:45,373,25651,63.88,N
TRP-534756,2026-01-20,LN-107,Outbound,VEH-2037,DRV-426,KES-JHB,2026-01-20 13:00,2026-01-20 13:35,2026-01-20 14:48,2026-01-20 15:16,119,11552,43.5,N
TRP-534757,2026-01-20,LN-107,Return,VEH-2040,DRV-438,KES-JHB,2026-01-20 13:00,2026-01-20 13:45,2026-01-20 14:48,2026-01-20 15:30,122,0,0,Y
TRP-534758,2026-01-20,LN-107,Outbound,VEH-2037,DRV-432,KES-JHB,20/01/2026 06:00,20/01/2026 06:00,20/01/2026 07:48,20/01/2026 07:50,120,8805,56.07,N
TRP-534759,2026-01-20,LN-107,Return,VEH-2039,DRV-438,KES-JHB,2026-01-20 19:00,2026-01-20 19:19,2026-01-20 20:48,2026-01-20 21:08,119,11228,49.3,N
TRP-534760,2026-01-20,LN-108,Outbound,VEH-2013,DRV-412,KES-JHB,2026-01-20 12:00,2026-01-20 12:24,2026-01-20 17:30,2026-01-20 17:47,467,13874,118.6,N
TRP-534761,2026-01-20,LN-108,Return,VEH-2002,DRV-428,KES-JHB,2026-01-20 19:00,2026-01-20 19:05,2026-01-21 00:30,2026-01-21 00:29,467,0,0,Y
TRP-534762,2026-01-20,LN-109,Outbound,VEH-2007,DRV-441,KES-JHB,20/01/2026 05:00,20/01/2026 05:00,20/01/2026 17:00,20/01/2026 16:16,1002,16191,101.43,N
TRP-534763,2026-01-20,LN-109,Return,VEH-2010,DRV-439,KES-JHB,2026-01-21 06:00,2026-01-21 06:29,2026-01-21 18:00,2026-01-21 20:29,1007,15008,120,N
TRP-534764,2026-01-20,LN-110,Outbound,VEH-2002,DRV-410,KES-JHB,2026-01-20 05:00,2026-01-20 05:00,2026-01-20 09:00,2026-01-20 08:56,305,13986,109.79,N
TRP-534765,2026-01-20,LN-110,Return,VEH-2014,DRV-440,KES-JHB,2026-01-20 15:00,2026-01-20 16:13,2026-01-20 19:00,2026-01-20 20:03,305,0,0,Y
TRP-534766,2026-01-20,LN-111,Outbound,VEH-2027,DRV-414,KES-JHB,20/01/2026 14:00,20/01/2026 14:00,20/01/2026 16:12,20/01/2026 16:10,170,23760,54.83,N
TRP-534767,2026-01-20,LN-111,Return,VEH-2029,DRV-448,KES-JHB,2026-01-20 22:00,2026-01-20 23:10,2026-01-21 00:12,2026-01-21 01:18,165,0,0,Y
TRP-534768,2026-01-20,LN-112,Outbound,VEH-2032,DRV-405,KES-JHB,20/01/2026 07:00,20/01/2026 07:05,20/01/2026 10:18,20/01/2026 10:14,268,19707,57.85,N
TRP-534769,2026-01-20,LN-112,Return,VEH-2028,DRV-427,KES-JHB,2026-01-20 22:00,2026-01-20 22:29,2026-01-21 01:18,2026-01-21 01:52,264,0,0,Y
TRP-534770,2026-01-20,LN-113,Outbound,VEH-2063,DRV-474,KES-DBN,20/01/2026 14:00,20/01/2026 14:00,20/01/2026 21:30,20/01/2026 22:11,565,33660,92.93,N
TRP-534771,2026-01-20,LN-113,Return,VEH-2061,DRV-478,KES-DBN,2026-01-20 21:00,2026-01-20 21:00,2026-01-21 04:30,2026-01-21 04:03,566,0,0,Y
TRP-534772,2026-01-20,LN-113,Outbound,VEH-2071,DRV-458,KES-DBN,2026-01-20 08:00,2026-01-20 09:19,2026-01-20 15:30,2026-01-20 17:32,576,17797,68.3,N
TRP-534773,2026-01-20,LN-113,Return,VEH-2073,DRV-454,KES-DBN,2026-01-21 00:00,2026-01-21 00:33,2026-01-21 07:30,2026-01-21 07:53,562,7804,73.06,N
TRP-534774,2026-01-20,LN-116,Outbound,VEH-2072,DRV-478,KES-DBN,20/01/2026 07:00,20/01/2026 07:00,20/01/2026 08:12,20/01/2026 08:02,80,5349,79.82,N
TRP-534775,2026-01-20,LN-116,Return,VEH-2072,DRV-462,KES-DBN,2026-01-20 18:00,2026-01-20 18:24,2026-01-20 19:12,2026-01-20 19:41,79,21671,66.9,N
TRP-534776,2026-01-20,LN-116,Outbound,VEH-2082,DRV-457,KES-DBN,20/01/2026 09:00,20/01/2026 09:07,20/01/2026 10:12,20/01/2026 10:20,79,5542,32.36,N
TRP-534777,2026-01-20,LN-116,Return,VEH-2085,DRV-471,KES-DBN,20/01/2026 19:00,20/01/2026 19:26,20/01/2026 20:12,20/01/2026 20:34,80,0,0,Y
TRP-534778,2026-01-20,LN-117,Outbound,VEH-2081,DRV-456,KES-DBN,20/01/2026 11:00,20/01/2026 11:00,20/01/2026 13:24,20/01/2026 13:15,181,7028,24.05,N
TRP-534779,2026-01-20,LN-117,Return,VEH-2082,DRV-475,KES-DBN,20/01/2026 20:00,20/01/2026 20:34,20/01/2026 22:24,20/01/2026 22:58,173,6339,29.91,N
TRP-534780,2026-01-20,LN-118,Outbound,VEH-2074,DRV-457,KES-DBN,20/01/2026 05:00,20/01/2026 05:23,20/01/2026 12:48,20/01/2026 13:39,640,20567,62.29,N
TRP-534781,2026-01-20,LN-118,Return,VEH-2071,DRV-480,KES-DBN,2026-01-21 03:00,2026-01-21 04:11,2026-01-21 10:48,2026-01-21 11:43,642,0,0,Y
TRP-534782,2026-01-20,LN-119,Outbound,VEH-2097,DRV-512,KES-CPT,2026-01-20 09:00,2026-01-20 09:49,2026-01-21 02:00,2026-01-21 03:26,1406,10898,120,N
TRP-534783,2026-01-20,LN-119,Return,VEH-2091,DRV-495,KES-CPT,2026-01-21 13:00,2026-01-21 13:00,2026-01-22 06:00,2026-01-22 06:00,1388,30396,91.13,N
TRP-534784,2026-01-20,LN-119,Outbound,VEH-2090,DRV-489,KES-CPT,2026-01-20 11:00,2026-01-20 12:03,2026-01-21 04:00,2026-01-21 06:19,1379,26159,114.21,N
TRP-534785,2026-01-20,LN-119,Return,VEH-2093,DRV-507,KES-CPT,2026-01-21 10:00,2026-01-21 10:27,2026-01-22 03:00,2026-01-22 03:35,1375,0,0,Y
TRP-534786,2026-01-20,LN-120,Outbound,VEH-2101,DRV-509,KES-CPT,2026-01-20 10:00,2026-01-20 10:00,2026-01-20 19:00,2026-01-20 20:23,727,10735,120,N
TRP-534787,2026-01-20,LN-120,Return,VEH-2098,DRV-511,KES-CPT,20/01/2026 20:00,20/01/2026 20:51,21/01/2026 05:00,21/01/2026 06:47,741,27323,106.23,N
TRP-534788,2026-01-20,LN-121,Outbound,VEH-2108,DRV-497,KES-CPT,2026-01-20 06:00,2026-01-20 06:08,2026-01-20 11:00,2026-01-20 11:22,449,19660,58.51,N
TRP-534789,2026-01-20,LN-121,Return,VEH-2107,DRV-485,KES-CPT,2026-01-20 18:00,2026-01-20 18:22,2026-01-20 23:00,2026-01-20 23:34,438,19813,48.32,N
TRP-534790,2026-01-20,LN-122,Outbound,VEH-2117,DRV-503,KES-CPT,2026-01-20 13:00,2026-01-20 13:00,2026-01-20 14:30,2026-01-20 14:30,109,7920,22.92,N
TRP-534791,2026-01-20,LN-122,Return,VEH-2119,DRV-486,KES-CPT,2026-01-20 16:00,2026-01-20 16:17,2026-01-20 17:30,2026-01-20 17:43,111,0,0,Y
TRP-534792,2026-01-20,LN-122,Outbound,VEH-2104,DRV-494,KES-CPT,2026-01-20 08:00,2026-01-20 08:20,2026-01-20 09:30,2026-01-20 09:55,110,19482,36.74,N
TRP-534793,2026-01-20,LN-122,Return,VEH-2103,DRV-498,KES-CPT,2026-01-20 17:00,2026-01-20 18:10,2026-01-20 18:30,2026-01-20 19:33,107,0,0,Y
TRP-534794,2026-01-20,LN-123,Outbound,VEH-2106,DRV-498,KES-CPT,20/01/2026 05:00,20/01/2026 05:13,20/01/2026 05:54,20/01/2026 06:07,61,20904,66.51,N
TRP-534795,2026-01-20,LN-123,Return,VEH-2103,DRV-506,KES-CPT,2026-01-20 19:00,2026-01-20 19:00,2026-01-20 19:54,2026-01-20 19:52,60,11143,75.34,N
TRP-534796,2026-01-20,LN-123,Outbound,VEH-2120,DRV-505,KES-CPT,2026-01-20 06:00,2026-01-20 06:00,2026-01-20 06:54,2026-01-20 06:47,60,6446,32.46,N
TRP-534797,2026-01-20,LN-123,Return,VEH-2117,DRV-487,KES-CPT,20/01/2026 20:00,20/01/2026 20:00,20/01/2026 20:54,20/01/2026 20:54,59,0,0,Y
TRP-534798,2026-01-20,LN-126,Outbound,VEH-2039,DRV-452,KES-JHB,2026-01-20 13:00,2026-01-20 14:07,2026-01-20 22:00,2026-01-20 22:41,183,7707,42.51,N
TRP-534799,2026-01-20,LN-126,Outbound,VEH-2054,DRV-435,KES-JHB,2026-01-20 07:00,2026-01-20 07:48,2026-01-20 16:00,2026-01-20 17:16,186,1027,6.21,N
TRP-534800,2026-01-20,LN-126,Outbound,VEH-2047,DRV-425,KES-JHB,2026-01-20 05:00,2026-01-20 05:00,2026-01-20 14:00,2026-01-20 14:11,183,7058,28.44,N
TRP-534801,2026-01-20,LN-126,Outbound,VEH-2052,DRV-431,KES-JHB,2026-01-20 05:00,2026-01-20 05:54,2026-01-20 14:00,2026-01-20 15:16,190,1129,5.4,N
TRP-534802,2026-01-20,LN-126,Outbound,VEH-2035,DRV-422,KES-JHB,20/01/2026 14:00,20/01/2026 15:40,20/01/2026 23:00,21/01/2026 00:13,182,11231,34.71,N
TRP-534803,2026-01-20,LN-127,Outbound,VEH-2042,DRV-446,KES-JHB,20/01/2026 09:00,20/01/2026 09:00,20/01/2026 18:30,20/01/2026 18:51,210,4040,33.81,N
TRP-534804,2026-01-20,LN-127,Outbound,VEH-2033,DRV-437,KES-JHB,20/01/2026 07:00,20/01/2026 07:31,20/01/2026 16:30,20/01/2026 18:22,209,9471,35.17,N
TRP-534805,2026-01-20,LN-127,Outbound,VEH-2033,DRV-445,KES-JHB,2026-01-20 08:00,2026-01-20 08:25,2026-01-20 17:30,2026-01-20 18:28,214,5819,40.65,N
TRP-534806,2026-01-20,LN-128,Outbound,VEH-2079,DRV-464,KES-DBN,2026-01-20 14:00,2026-01-20 14:01,2026-01-20 22:30,2026-01-20 23:09,165,11185,36.08,N
TRP-534807,2026-01-20,LN-128,Outbound,VEH-2080,DRV-464,KES-DBN,2026-01-20 06:00,2026-01-20 06:00,2026-01-20 14:30,2026-01-20 14:03,161,8385,41.19,N
TRP-534808,2026-01-20,LN-128,Outbound,VEH-2086,DRV-479,KES-DBN,2026-01-20 07:00,2026-01-20 07:00,2026-01-20 15:30,2026-01-20 14:51,165,1056,4.14,N
TRP-534809,2026-01-20,LN-128,Outbound,VEH-2084,DRV-470,KES-DBN,20/01/2026 09:00,20/01/2026 09:00,20/01/2026 17:30,20/01/2026 17:43,172,6569,24.69,N
TRP-534810,2026-01-20,LN-129,Outbound,VEH-2122,DRV-488,KES-CPT,2026-01-20 12:00,2026-01-20 12:53,2026-01-20 20:00,2026-01-20 20:51,146,980,3.13,N
TRP-534811,2026-01-20,LN-129,Outbound,VEH-2113,DRV-490,KES-CPT,20/01/2026 12:00,20/01/2026 12:00,20/01/2026 20:00,20/01/2026 19:37,149,5125,31.83,N
TRP-534812,2026-01-20,LN-129,Outbound,VEH-2124,DRV-483,KES-CPT,20/01/2026 07:00,20/01/2026 07:41,20/01/2026 15:00,20/01/2026 15:15,154,1212,4.8,N
TRP-534813,2026-01-20,LN-129,Outbound,VEH-2115,DRV-495,KES-CPT,20/01/2026 06:00,20/01/2026 06:11,20/01/2026 14:00,20/01/2026 13:45,148,9106,43.18,N
TRP-534814,2026-01-21,LN-101,Outbound,VEH-2031,DRV-413,KES-JHB,2026-01-21 08:00,2026-01-21 08:07,2026-01-21 15:30,2026-01-21 16:05,564,19417,73.73,N
TRP-534815,2026-01-21,LN-101,Return,VEH-2022,DRV-451,KES-JHB,2026-01-22 02:00,2026-01-22 02:00,2026-01-22 09:30,2026-01-22 09:59,562,20023,72.44,N
TRP-534816,2026-01-21,LN-101,Outbound,VEH-2029,DRV-406,KES-JHB,2026-01-21 09:00,2026-01-21 09:11,2026-01-21 16:30,2026-01-21 17:28,558,11857,80.6,N
TRP-534817,2026-01-21,LN-101,Return,VEH-2032,DRV-439,KES-JHB,2026-01-21 22:00,2026-01-21 22:00,2026-01-22 05:30,2026-01-22 04:38,572,0,0,Y
TRP-534818,2026-01-21,LN-101,Outbound,VEH-2022,DRV-422,KES-JHB,2026-01-21 10:00,2026-01-21 10:19,2026-01-21 17:30,2026-01-21 17:29,573,21529,61.73,N
TRP-534819,2026-01-21,LN-101,Return,VEH-2029,DRV-426,KES-JHB,2026-01-22 02:00,2026-01-22 03:06,2026-01-22 09:30,2026-01-22 10:00,566,7359,73.42,N
TRP-534820,2026-01-21,LN-102,Outbound,VEH-2019,DRV-415,KES-JHB,2026-01-21 11:00,2026-01-21 11:34,2026-01-22 04:00,2026-01-22 06:11,1385,24102,101.9,N
TRP-534821,2026-01-21,LN-102,Return,VEH-2014,DRV-441,KES-JHB,2026-01-22 10:00,2026-01-22 11:06,2026-01-23 03:00,2026-01-23 03:51,1380,0,0,Y
TRP-534822,2026-01-21,LN-102,Outbound,VEH-2014,DRV-432,KES-JHB,2026-01-21 14:00,2026-01-21 14:09,2026-01-22 07:00,2026-01-22 08:01,1404,26466,84.41,N
TRP-534823,2026-01-21,LN-102,Return,VEH-2009,DRV-449,KES-JHB,2026-01-22 12:00,2026-01-22 12:12,2026-01-23 05:00,2026-01-23 04:12,1394,0,0,Y
TRP-534824,2026-01-21,LN-103,Outbound,VEH-2004,DRV-425,KES-JHB,21/01/2026 06:00,21/01/2026 06:05,21/01/2026 19:00,21/01/2026 20:13,1036,16827,119.24,N
TRP-534825,2026-01-21,LN-103,Return,VEH-2008,DRV-433,KES-JHB,2026-01-22 05:00,2026-01-22 05:49,2026-01-22 18:00,2026-01-22 20:21,1041,0,0,Y
TRP-534826,2026-01-21,LN-104,Outbound,VEH-2030,DRV-426,KES-JHB,21/01/2026 06:00,21/01/2026 07:12,21/01/2026 11:00,21/01/2026 12:57,394,12661,79.46,N
TRP-534827,2026-01-21,LN-104,Return,VEH-2026,DRV-442,KES-JHB,21/01/2026 19:00,21/01/2026 19:00,22/01/2026 00:00,22/01/2026 00:08,400,0,0,Y
TRP-534828,2026-01-21,LN-105,Outbound,VEH-2013,DRV-438,KES-JHB,2026-01-21 10:00,2026-01-21 10:41,2026-01-21 14:00,2026-01-21 14:33,319,30924,115.83,N
TRP-534829,2026-01-21,LN-105,Return,VEH-2001,DRV-425,KES-JHB,22/01/2026 00:00,22/01/2026 00:00,22/01/2026 04:00,22/01/2026 04:29,329,0,0,Y
TRP-534830,2026-01-21,LN-106,Outbound,VEH-2026,DRV-404,KES-JHB,21/01/2026 08:00,21/01/2026 08:00,21/01/2026 12:30,21/01/2026 13:03,362,22900,58.89,N
TRP-534831,2026-01-21,LN-106,Return,VEH-2025,DRV-427,KES-JHB,2026-01-21 22:00,2026-01-21 22:00,2026-01-22 02:30,2026-01-22 03:00,356,0,0,Y
TRP-534832,2026-01-21,LN-107,Outbound,VEH-2046,DRV-443,KES-JHB,2026-01-21 08:00,2026-01-21 08:59,2026-01-21 09:48,2026-01-21 10:45,122,5865,29.03,N
TRP-534833,2026-01-21,LN-107,Return,VEH-2043,DRV-409,KES-JHB,2026-01-21 13:00,2026-01-21 13:39,2026-01-21 14:48,2026-01-21 15:22,123,6490,28.76,N
TRP-534834,2026-01-21,LN-107,Outbound,VEH-2024,DRV-414,KES-JHB,2026-01-21 07:00,2026-01-21 07:01,2026-01-21 08:48,2026-01-21 08:49,118,21719,39.4,N
TRP-534835,2026-01-21,LN-107,Return,VEH-2029,DRV-441,KES-JHB,2026-01-21 19:00,2026-01-21 19:00,2026-01-21 20:48,2026-01-21 20:48,116,0,0,Y
TRP-534836,2026-01-21,LN-108,Outbound,VEH-2023,DRV-407,KES-JHB,21/01/2026 08:00,21/01/2026 08:00,21/01/2026 13:30,21/01/2026 13:44,465,20219,66.35,N
TRP-534837,2026-01-21,LN-108,Return,VEH-2029,DRV-444,KES-JHB,2026-01-21 17:00,2026-01-21 17:26,2026-01-21 22:30,2026-01-21 23:27,459,0,0,Y
TRP-534838,2026-01-21,LN-109,Outbound,VEH-2003,DRV-410,KES-JHB,2026-01-21 10:00,2026-01-21 10:00,2026-01-21 22:00,2026-01-21 23:10,980,30894,89.87,N
TRP-534839,2026-01-21,LN-109,Return,VEH-2005,DRV-429,KES-JHB,2026-01-22 04:00,2026-01-22 04:00,2026-01-22 16:00,2026-01-22 16:11,983,14124,105.62,N
TRP-534840,2026-01-21,LN-110,Outbound,VEH-2010,DRV-446,KES-JHB,2026-01-21 05:00,2026-01-21 05:41,2026-01-21 09:00,2026-01-21 09:29,300,27385,94.43,N
TRP-534841,2026-01-21,LN-110,Return,VEH-2006,DRV-402,KES-JHB,2026-01-21 22:00,2026-01-21 22:00,2026-01-22 02:00,2026-01-22 02:00,304,26753,91.2,N
