fuel_txn_id,txn_datetime,vehicle_id,driver_id,litres,price_per_litre,cost_zar,odometer_km,site
FUEL-836523,2026-02-17 16:35,VEH-2008,DRV-405,369.54,22.25,8222.27,787206,Sasol Truck Stop
FUEL-836524,2026-02-16 14:30,VEH-2016,DRV-405,673.46,22.25,14984.49,396641,Depot Bulk Tank
FUEL-836525,2026-02-17 15:42,VEH-2019,DRV-439,396.53,22.25,8822.79,733911,Highway 1 Stop
FUEL-836526,2026-02-16 10:01,VEH-2018,DRV-452,206.2,22.25,4587.95,892745,Sasol Truck Stop
FUEL-836527,2026-02-16 20:31,VEH-2002,DRV-422,187.37,22.25,4168.98,1018018,Engen Ultra
FUEL-836528,2026-02-16 07:55,VEH-2018,DRV-448,208.71,22.25,4643.8,893151,Highway 1 Stop
FUEL-836529,2026-02-16 22:31,VEH-2020,DRV-423,191.26,22.25,4255.54,616414,Engen Ultra
FUEL-836530,2026-02-16 08:38,VEH-2030,DRV-402,119.69,22.25,2663.1,531322,Engen Ultra
FUEL-836531,2026-02-17 03:58,VEH-2027,DRV-431,125.21,22.25,2785.92,528009,Engen Ultra
FUEL-836532,2026-02-16 10:04,VEH-2024,DRV-406,122.79,22.25,2732.08,863722,Engen Ultra
FUEL-836533,2026-02-16 18:04,VEH-2026,DRV-401,135.33,22.25,3011.09,983914,Engen Ultra
FUEL-836534,2026-02-16 06:00,VEH-2040,DRV-441,32.72,22.25,728.02,240372,Highway 1 Stop
FUEL-836535,2026-02-16 16:44,VEH-2039,DRV-441,25.73,22.25,572.49,583000,Highway 1 Stop
FUEL-836536,2026-02-16 11:12,VEH-2041,DRV-439,33.18,22.25,738.26,553965,Highway 1 Stop
FUEL-836537,2026-02-16 20:11,VEH-2037,DRV-410,32.7,22.25,727.58,238888,Depot Bulk Tank
FUEL-836538,2026-02-16 15:35,VEH-2012,DRV-441,223.11,22.25,4964.2,940390,Sasol Truck Stop
FUEL-836539,2026-02-16 20:18,VEH-2010,DRV-439,175.98,22.25,3915.56,911493,Highway 1 Stop
FUEL-836540,2026-02-16 10:57,VEH-2025,DRV-417,122.93,22.25,2735.19,697825,Depot Bulk Tank
FUEL-836541,2026-02-17 02:04,VEH-2021,DRV-441,105.79,22.25,2353.83,439133,Highway 1 Stop
FUEL-836542,2026-02-16 06:56,VEH-2034,DRV-424,48.42,22.25,1077.35,269020,Engen Ultra
FUEL-836543,2026-02-16 15:31,VEH-2041,DRV-406,47.89,22.25,1065.55,554137,N3 Truck Plaza
FUEL-836544,2026-02-16 09:25,VEH-2023,DRV-427,102.67,22.25,2284.41,604286,Engen Ultra
FUEL-836545,2026-02-16 22:51,VEH-2029,DRV-446,80.45,22.25,1790.01,979876,Engen Ultra
FUEL-836546,2026-02-16 16:31,VEH-2074,DRV-481,204.96,22.25,4560.36,314536,Depot Bulk Tank
FUEL-836547,2026-02-17 05:31,VEH-2073,DRV-466,173.7,22.25,3864.83,532574,N3 Truck Plaza
FUEL-836548,2026-02-16 13:28,VEH-2057,DRV-471,306.74,22.25,6824.97,919978,Highway 1 Stop
FUEL-836549,2026-02-17 00:29,VEH-2066,DRV-479,207.71,22.25,4621.55,926358,Depot Bulk Tank
FUEL-836550,2026-02-16 18:05,VEH-2072,DRV-482,214.1,22.25,4763.72,639764,Highway 1 Stop
FUEL-836551,2026-02-17 05:47,VEH-2073,DRV-475,243.85,22.25,5425.66,533151,N3 Truck Plaza
FUEL-836552,2026-02-17 01:55,VEH-2057,DRV-468,822.73,22.25,18305.74,921654,Highway 1 Stop
FUEL-836553,2026-02-18 03:44,VEH-2060,DRV-481,804.09,22.25,17891,355997,Sasol Truck Stop
FUEL-836554,2026-02-16 18:24,VEH-2074,DRV-480,368.18,22.25,8192.01,315528,Highway 1 Stop
FUEL-836555,2026-02-17 15:36,VEH-2069,DRV-453,"465,43",22.25,10355.82,536359,Highway 1 Stop
FUEL-836556,2026-02-16 07:08,VEH-2078,DRV-455,22.59,22.25,502.63,238487,Engen Ultra
FUEL-836557,2026-02-16 14:12,VEH-2076,DRV-463,22.83,22.25,507.97,723204,Depot Bulk Tank
FUEL-836558,2026-02-16 02:04,VEH-2067,DRV-460,27.88,22.25,620.33,324203,Sasol Truck Stop
FUEL-836559,2026-02-16 14:57,VEH-2068,DRV-453,34.04,22.25,757.39,669990,N3 Truck Plaza
FUEL-836560,2026-02-16 09:30,VEH-2079,DRV-460,24.23,22.25,539.12,813283,Highway 1 Stop
FUEL-836561,2026-02-16 12:59,VEH-2076,DRV-469,22.45,22.25,499.51,723282,N3 Truck Plaza
FUEL-836562,2026-02-16 02:39,VEH-2073,DRV-463,67.47,22.25,1501.21,533326,Highway 1 Stop
FUEL-836563,2026-02-16 14:58,VEH-2070,DRV-453,55.81,22.25,1241.77,723933,Depot Bulk Tank
FUEL-836564,2026-02-17 03:11,VEH-2100,DRV-485,663.93,22.25,14772.44,914511,Sasol Truck Stop
FUEL-836565,2026-02-17 23:17,VEH-2092,DRV-488,747.67,22.25,16635.66,689792,Engen Ultra
FUEL-836566,2026-02-17 00:50,VEH-2091,DRV-504,732.7,22.25,16302.58,704343,Sasol Truck Stop
FUEL-836567,2026-02-17 21:52,VEH-2090,DRV-506,656.17,22.25,14599.78,676794,Engen Ultra
FUEL-836568,2026-02-16 10:57,VEH-2102,DRV-484,260.77,22.25,5802.13,636434,Engen Ultra
FUEL-836569,2026-02-17 10:29,VEH-2108,DRV-492,312.07,22.25,6943.56,412936,Engen Ultra
FUEL-836570,2026-02-16 10:53,VEH-2107,DRV-489,179.83,22.25,4001.22,584002,Highway 1 Stop
FUEL-836571,2026-02-16 23:34,VEH-2103,DRV-504,"125,18",22.25,2785.26,462157,N3 Truck Plaza
FUEL-836572,2026-02-16 02:32,VEH-2116,DRV-502,"25,5",22.25,567.38,211498,Engen Ultra
FUEL-836573,2026-02-16 15:29,VEH-2116,DRV-486,19.12,22.25,425.42,211613,Engen Ultra
FUEL-836574,2026-02-16 12:37,VEH-2114,DRV-499,16.82,22.25,374.25,451363,Engen Ultra
FUEL-836575,2026-02-16 10:21,VEH-2115,DRV-485,15.24,22.25,339.09,473563,Engen Ultra
FUEL-836576,2026-02-16 08:05,VEH-2119,DRV-509,13.29,22.25,295.7,149925,Sasol Truck Stop
FUEL-836577,2026-02-16 13:59,VEH-2118,DRV-497,12.94,22.25,287.91,580983,Highway 1 Stop
FUEL-836578,2026-02-16 12:05,VEH-2097,DRV-504,364.93,22.25,8119.69,432524,Engen Ultra
FUEL-836579,2026-02-17 03:56,VEH-2100,DRV-491,"273,79",22.25,6091.83,915299,Sasol Truck Stop
FUEL-836580,2026-02-16 15:17,VEH-2035,DRV-452,50.03,22.25,1113.17,731338,N3 Truck Plaza
FUEL-836581,2026-02-16 11:31,VEH-2038,DRV-407,50.32,22.25,1119.62,211573,Sasol Truck Stop
FUEL-836582,2026-02-16 19:15,VEH-2034,DRV-422,51.02,22.25,1135.2,269205,Engen Ultra
FUEL-836583,2026-02-16 10:01,VEH-2041,DRV-424,52.61,22.25,1170.57,554323,N3 Truck Plaza
FUEL-836584,2026-02-16 10:20,VEH-2036,DRV-431,57.04,22.25,1269.14,673669,Sasol Truck Stop
FUEL-836585,2026-02-16 18:47,VEH-2053,DRV-402,19.72,22.25,438.77,686829,Highway 1 Stop
FUEL-836586,2026-02-16 19:36,VEH-2047,DRV-423,"39,23",22.25,872.87,650947,Sasol Truck Stop
FUEL-836587,2026-02-16 20:35,VEH-2037,DRV-437,56.25,22.25,1251.56,239092,Engen Ultra
FUEL-836588,2026-02-16 11:32,VEH-2043,DRV-406,47.59,22.25,1058.88,496195,Depot Bulk Tank
FUEL-836589,2026-02-16 12:42,VEH-2037,DRV-452,58.42,22.25,1299.85,239305,Depot Bulk Tank
FUEL-836590,2026-02-16 20:47,VEH-2037,DRV-413,55.44,22.25,1233.54,239506,Depot Bulk Tank
FUEL-836591,2026-02-16 14:53,VEH-2084,DRV-466,35.03,22.25,779.42,347369,Depot Bulk Tank
FUEL-836592,2026-02-16 11:35,VEH-2088,DRV-465,18.39,22.25,409.18,206316,N3 Truck Plaza
FUEL-836593,2026-02-16 19:13,VEH-2087,DRV-461,16.44,22.25,365.79,155521,Highway 1 Stop
FUEL-836594,2026-02-16 11:56,VEH-2076,DRV-474,48.79,22.25,1085.58,723447,Sasol Truck Stop
FUEL-836595,2026-02-16 20:14,VEH-2113,DRV-487,43.07,22.25,958.31,498895,Depot Bulk Tank
FUEL-836596,2026-02-16 14:00,VEH-2115,DRV-505,42.03,22.25,935.17,473712,Depot Bulk Tank
FUEL-836597,2026-02-16 13:39,VEH-2113,DRV-502,41.33,22.25,919.59,499045,Engen Ultra
FUEL-836598,2026-02-16 13:59,VEH-2114,DRV-506,43.23,22.25,961.87,451516,Depot Bulk Tank
FUEL-836599,2026-02-16 16:22,VEH-2115,DRV-504,43.86,22.25,975.89,473860,N3 Truck Plaza
FUEL-836600,2026-02-17 14:21,VEH-2031,DRV-422,205.1,22.25,4563.47,552513,Depot Bulk Tank
FUEL-836601,2026-02-18 02:38,VEH-2025,DRV-427,233.13,22.25,5187.14,698409,Engen Ultra
FUEL-836602,2026-02-17 15:08,VEH-2026,DRV-449,272.91,22.25,6072.25,984482,N3 Truck Plaza
FUEL-836603,2026-02-17 22:24,VEH-2030,DRV-428,215.19,22.25,4787.98,531880,N3 Truck Plaza
FUEL-836604,2026-02-17 16:56,VEH-2006,DRV-411,335.32,22.25,7460.87,542885,Engen Ultra
FUEL-836605,2026-02-18 08:49,VEH-2020,DRV-449,232.15,22.25,5165.34,616986,Highway 1 Stop
FUEL-836606,2026-02-17 23:00,VEH-2017,DRV-432,793.78,22.25,17661.61,889536,Engen Ultra
FUEL-836607,2026-02-19 00:29,VEH-2012,DRV-445,518.3,22.25,11532.18,941787,Engen Ultra
FUEL-836608,2026-02-17 18:57,VEH-2023,DRV-452,561.32,22.25,12489.37,605693,Depot Bulk Tank
FUEL-836609,2026-02-18 18:10,VEH-2030,DRV-425,532.09,22.25,11839,533287,Highway 1 Stop
FUEL-836610,2026-02-17 16:34,VEH-2012,DRV-435,502.54,22.25,11181.52,942836,N3 Truck Plaza
FUEL-836611,2026-02-18 19:19,VEH-2013,DRV-403,421.06,22.25,9368.59,995491,Highway 1 Stop
FUEL-836612,2026-02-17 05:29,VEH-2007,DRV-409,202.07,22.25,4496.06,1034455,N3 Truck Plaza
FUEL-836613,2026-02-18 01:48,VEH-2001,DRV-414,189.9,22.25,4225.28,570299,Depot Bulk Tank
FUEL-836614,2026-02-17 06:03,VEH-2005,DRV-417,163.35,22.25,3634.54,934461,Engen Ultra
FUEL-836615,2026-02-18 01:56,VEH-2012,DRV-438,125.58,22.25,2794.16,943168,Highway 1 Stop
FUEL-836616,2026-02-17 08:09,VEH-2004,DRV-443,144.48,22.25,3214.68,807485,Depot Bulk Tank
FUEL-836617,2026-02-18 01:54,VEH-2018,DRV-419,135.79,22.25,3021.33,893479,Engen Ultra
FUEL-836618,2026-02-17 10:45,VEH-2004,DRV-434,161.06,22.25,3583.59,807856,Highway 1 Stop
FUEL-836619,2026-02-17 17:32,VEH-2015,DRV-410,"138,38",22.25,3078.96,392436,Engen Ultra
FUEL-836620,2026-02-17 05:21,VEH-2026,DRV-408,"176,08",22.25,3917.78,984844,Engen Ultra
FUEL-836621,2026-02-18 00:47,VEH-2029,DRV-441,138.27,22.25,3076.51,980238,Sasol Truck Stop
FUEL-836622,2026-02-17 06:38,VEH-2030,DRV-435,44.89,22.25,998.8,533409,Engen Ultra
FUEL-836623,2026-02-17 13:22,VEH-2031,DRV-448,46.65,22.25,1037.96,552635,Sasol Truck Stop
FUEL-836624,2026-02-17 11:18,VEH-2040,DRV-409,32.3,22.25,718.68,240494,Highway 1 Stop
FUEL-836625,2026-02-17 20:05,VEH-2037,DRV-423,26.97,22.25,600.08,239627,Sasol Truck Stop
FUEL-836626,2026-02-17 06:44,VEH-2023,DRV-446,198.6,22.25,4418.85,606165,Sasol Truck Stop
FUEL-836627,2026-02-17 20:09,VEH-2021,DRV-435,158.28,22.25,3521.73,439606,N3 Truck Plaza
FUEL-836628,2026-02-17 15:33,VEH-2032,DRV-420,124.55,22.25,2771.24,574238,Depot Bulk Tank
FUEL-836629,2026-02-17 15:38,VEH-2028,DRV-444,118.61,22.25,2639.07,703282,Highway 1 Stop
FUEL-836630,2026-02-17 08:37,VEH-2048,DRV-433,37.54,22.25,835.27,701490,Depot Bulk Tank
FUEL-836631,2026-02-17 14:57,VEH-2047,DRV-434,35.98,22.25,800.56,651109,Depot Bulk Tank
FUEL-836632,2026-02-17 11:59,VEH-2073,DRV-474,227.52,22.25,5062.32,533885,N3 Truck Plaza
FUEL-836633,2026-02-18 04:56,VEH-2074,DRV-478,163.48,22.25,3637.43,316094,N3 Truck Plaza
FUEL-836634,2026-02-17 11:16,VEH-2071,DRV-478,238.19,22.25,5299.73,574988,Sasol Truck Stop
FUEL-836635,2026-02-18 08:35,VEH-2069,DRV-457,260.03,22.25,5785.67,536923,Sasol Truck Stop
FUEL-836636,2026-02-17 13:39,VEH-2068,DRV-461,239.81,22.25,5335.77,670555,Highway 1 Stop
FUEL-836637,2026-02-17 22:56,VEH-2068,DRV-470,187.19,22.25,4164.98,671116,Sasol Truck Stop
FUEL-836638,2026-02-17 20:02,VEH-2056,DRV-458,493.45,22.25,10979.26,328427,Sasol Truck Stop
FUEL-836639,2026-02-18 14:55,VEH-2060,DRV-474,362.69,22.25,8069.85,356978,Highway 1 Stop
FUEL-836640,2026-02-17 06:05,VEH-2073,DRV-480,32.12,22.25,714.67,533964,Highway 1 Stop
FUEL-836641,2026-02-17 20:14,VEH-2069,DRV-478,"29,84",22.25,663.94,537001,N3 Truck Plaza
FUEL-836642,2026-02-17 11:37,VEH-2075,DRV-461,"22,17",22.25,493.28,400549,Sasol Truck Stop
FUEL-836643,2026-02-17 17:30,VEH-2077,DRV-479,19.67,22.25,437.66,188303,N3 Truck Plaza
FUEL-836644,2026-02-17 07:19,VEH-2076,DRV-482,53.26,22.25,1185.03,723630,N3 Truck Plaza
FUEL-836645,2026-02-17 23:26,VEH-2076,DRV-472,42.7,22.25,950.08,723810,Engen Ultra
FUEL-836646,2026-02-17 15:21,VEH-2070,DRV-462,247.42,22.25,5505.09,724578,Sasol Truck Stop
FUEL-836647,2026-02-18 07:30,VEH-2067,DRV-460,211.95,22.25,4715.89,324826,Highway 1 Stop
FUEL-836648,2026-02-18 00:14,VEH-2101,DRV-484,686.4,22.25,15272.4,625117,Sasol Truck Stop
FUEL-836649,2026-02-19 06:16,VEH-2093,DRV-483,602.03,22.25,13395.17,990775,N3 Truck Plaza
FUEL-836650,2026-02-17 16:59,VEH-2093,DRV-507,338.59,22.25,7533.63,991511,Depot Bulk Tank
FUEL-836651,2026-02-18 08:43,VEH-2100,DRV-506,328.74,22.25,7314.47,916040,Engen Ultra
FUEL-836652,2026-02-17 10:15,VEH-2108,DRV-504,183.05,22.25,4072.86,413365,Engen Ultra
FUEL-836653,2026-02-18 03:19,VEH-2102,DRV-494,150.53,22.25,3349.29,636847,N3 Truck Plaza
FUEL-836654,2026-02-17 07:27,VEH-2113,DRV-487,30.39,22.25,676.18,499154,Highway 1 Stop
FUEL-836655,2026-02-17 16:35,VEH-2113,DRV-507,25.55,22.25,568.49,499265,Sasol Truck Stop
FUEL-836656,2026-02-17 10:44,VEH-2109,DRV-485,22.79,22.25,507.08,336606,N3 Truck Plaza
FUEL-836657,2026-02-17 10:08,VEH-2107,DRV-493,25.35,22.25,564.04,584063,Engen Ultra
FUEL-836658,2026-02-17 11:44,VEH-2118,DRV-500,12.2,22.25,271.45,581041,Highway 1 Stop
FUEL-836659,2026-02-17 15:50,VEH-2118,DRV-489,12,22.25,267,581100,Sasol Truck Stop
FUEL-836660,2026-02-17 22:01,VEH-2091,DRV-501,402.33,22.25,8951.84,705141,Depot Bulk Tank
FUEL-836661,2026-02-18 07:05,VEH-2098,DRV-484,278.53,22.25,6197.29,827208,Highway 1 Stop
FUEL-836662,2026-02-17 21:00,VEH-2048,DRV-410,43.32,22.25,963.87,701678,Engen Ultra
FUEL-836663,2026-02-17 11:09,VEH-2038,DRV-401,46.71,22.25,1039.3,211757,Highway 1 Stop
FUEL-836664,2026-02-17 19:33,VEH-2048,DRV-411,"41,74",22.25,928.72,701862,N3 Truck Plaza
FUEL-836665,2026-02-17 14:01,VEH-2037,DRV-436,52.68,22.25,1172.13,239815,N3 Truck Plaza
FUEL-836666,2026-02-17 14:20,VEH-2053,DRV-414,18.85,22.25,419.41,687015,Engen Ultra
FUEL-836667,2026-02-17 17:36,VEH-2035,DRV-417,52.28,22.25,1163.23,731525,Sasol Truck Stop
FUEL-836668,2026-02-17 18:10,VEH-2046,DRV-431,"42,85",22.25,953.41,157746,Highway 1 Stop
FUEL-836669,2026-02-17 14:52,VEH-2039,DRV-405,56.13,22.25,1248.89,583213,N3 Truck Plaza
FUEL-836670,2026-02-17 19:48,VEH-2038,DRV-427,60.48,22.25,1345.68,211967,Sasol Truck Stop
FUEL-836671,2026-02-17 19:36,VEH-2080,DRV-471,48.11,22.25,1070.45,338658,Sasol Truck Stop
FUEL-836672,2026-02-17 15:07,VEH-2077,DRV-481,42.33,22.25,941.84,188467,Sasol Truck Stop
FUEL-836673,2026-02-17 11:11,VEH-2079,DRV-475,48.02,22.25,1068.45,813446,N3 Truck Plaza
FUEL-836674,2026-02-17 10:02,VEH-2088,DRV-455,18.03,22.25,401.17,206484,Sasol Truck Stop
FUEL-836675,2026-02-17 18:42,VEH-2120,DRV-504,33.86,22.25,753.39,170083,N3 Truck Plaza
FUEL-836676,2026-02-17 13:09,VEH-2121,DRV-501,16.49,22.25,366.9,372765,N3 Truck Plaza
FUEL-836677,2026-02-17 16:38,VEH-2124,DRV-501,18.19,22.25,404.73,410299,Sasol Truck Stop
FUEL-836678,2026-02-17 14:38,VEH-2114,DRV-501,44.98,22.25,1000.81,451669,Highway 1 Stop
FUEL-836679,2026-02-18 15:23,VEH-2012,DRV-438,282.75,22.26,6294.02,943737,N3 Truck Plaza
FUEL-836680,2026-02-19 06:15,VEH-2007,DRV-413,266.95,22.26,5942.31,1035012,Highway 1 Stop
FUEL-836681,2026-02-18 13:51,VEH-2010,DRV-435,"277,62",22.26,6179.82,912044,Highway 1 Stop
FUEL-836682,2026-02-19 10:25,VEH-2005,DRV-439,288.47,22.26,6421.34,935024,N3 Truck Plaza
FUEL-836683,2026-02-18 23:34,VEH-2021,DRV-419,484.52,22.26,10785.42,440971,Sasol Truck Stop
FUEL-836684,2026-02-19 17:06,VEH-2026,DRV-414,562.13,22.26,12513.01,986250,Depot Bulk Tank
FUEL-836685,2026-02-19 01:30,VEH-2011,DRV-431,675.35,22.26,15033.29,642093,Highway 1 Stop
FUEL-836686,2026-02-19 21:55,VEH-2015,DRV-423,494.5,22.26,11007.57,393871,N3 Truck Plaza
FUEL-836687,2026-02-18 16:56,VEH-2029,DRV-446,393.27,22.26,8754.19,981231,Sasol Truck Stop
FUEL-836688,2026-02-19 13:21,VEH-2026,DRV-406,399.03,22.26,8882.41,987307,N3 Truck Plaza
FUEL-836689,2026-02-18 12:26,VEH-2010,DRV-403,188.1,22.26,4187.11,912433,Engen Ultra
FUEL-836690,2026-02-19 03:57,VEH-2011,DRV-412,172.97,22.26,3850.31,642477,N3 Truck Plaza
FUEL-836691,2026-02-18 11:35,VEH-2012,DRV-424,200.17,22.26,4455.78,944144,N3 Truck Plaza
FUEL-836692,2026-02-18 23:43,VEH-2009,DRV-403,148.14,22.26,3297.6,417615,Sasol Truck Stop
FUEL-836693,2026-02-18 11:05,VEH-2028,DRV-435,134.65,22.26,2997.31,703604,Sasol Truck Stop
FUEL-836694,2026-02-18 23:14,VEH-2032,DRV-444,108.01,22.26,2404.3,574558,Sasol Truck Stop
FUEL-836695,2026-02-18 08:05,VEH-2029,DRV-411,130.91,22.26,2914.06,981580,N3 Truck Plaza
FUEL-836696,2026-02-18 22:44,VEH-2025,DRV-418,144.06,22.26,3206.78,698766,Highway 1 Stop
FUEL-836697,2026-02-18 05:51,VEH-2043,DRV-432,26.1,22.26,580.99,496316,Sasol Truck Stop
FUEL-836698,2026-02-18 20:31,VEH-2048,DRV-436,25.98,22.26,578.31,701980,N3 Truck Plaza
FUEL-836699,2026-02-18 09:49,VEH-2039,DRV-417,32.91,22.26,732.58,583333,Sasol Truck Stop
FUEL-836700,2026-02-18 20:44,VEH-2038,DRV-437,26.88,22.26,598.35,212089,Engen Ultra
FUEL-836701,2026-02-18 10:16,VEH-2028,DRV-424,194.24,22.26,4323.78,704074,Engen Ultra
FUEL-836702,2026-02-19 02:28,VEH-2031,DRV-447,149.58,22.26,3329.65,553121,Engen Ultra
FUEL-836703,2026-02-18 15:26,VEH-2013,DRV-406,159.02,22.26,3539.79,995800,Highway 1 Stop
FUEL-836704,2026-02-18 17:02,VEH-2014,DRV-445,142.52,22.26,3172.5,826726,Sasol Truck Stop
FUEL-836705,2026-02-18 07:25,VEH-2046,DRV-420,33.11,22.26,737.03,157910,Highway 1 Stop
FUEL-836706,2026-02-18 18:45,VEH-2043,DRV-403,29.74,22.26,662.01,496484,Sasol Truck Stop
FUEL-836707,2026-02-18 17:37,VEH-2062,DRV-469,283.84,22.26,6318.28,463532,Highway 1 Stop
FUEL-836708,2026-02-19 04:25,VEH-2061,DRV-455,283.4,22.26,6308.48,295189,Engen Ultra
FUEL-836709,2026-02-18 10:43,VEH-2073,DRV-475,233.82,22.26,5204.83,534542,N3 Truck Plaza
FUEL-836710,2026-02-19 01:08,VEH-2072,DRV-472,227.63,22.26,5067.04,640352,N3 Truck Plaza
FUEL-836711,2026-02-18 19:17,VEH-2072,DRV-472,236.67,22.26,5268.27,640930,Depot Bulk Tank
FUEL-836712,2026-02-19 08:11,VEH-2070,DRV-465,174.63,22.26,3887.26,725144,Highway 1 Stop
FUEL-836713,2026-02-19 06:01,VEH-2059,DRV-471,"944,95",22.26,21034.59,500057,Engen Ultra
FUEL-836714,2026-02-20 02:14,VEH-2062,DRV-467,809.25,22.26,18013.91,465120,Sasol Truck Stop
FUEL-836715,2026-02-18 21:08,VEH-2056,DRV-478,472.64,22.26,10520.97,329399,Depot Bulk Tank
FUEL-836716,2026-02-19 10:24,VEH-2064,DRV-481,469.86,22.26,10459.08,499454,Sasol Truck Stop
FUEL-836717,2026-02-18 12:21,VEH-2077,DRV-459,18.96,22.26,422.05,188545,Sasol Truck Stop
FUEL-836718,2026-02-18 18:17,VEH-2080,DRV-456,18.96,22.26,422.05,338739,N3 Truck Plaza
FUEL-836719,2026-02-18 08:25,VEH-2077,DRV-469,20.91,22.26,465.46,188623,Sasol Truck Stop
FUEL-836720,2026-02-18 15:14,VEH-2076,DRV-467,21.45,22.26,477.48,723888,Depot Bulk Tank
FUEL-836721,2026-02-18 06:38,VEH-2084,DRV-466,40.98,22.26,912.21,347546,N3 Truck Plaza
FUEL-836722,2026-02-18 14:54,VEH-2083,DRV-466,36.67,22.26,816.27,222826,Highway 1 Stop
FUEL-836723,2026-02-18 13:01,VEH-2073,DRV-463,254.32,22.26,5661.16,535173,Engen Ultra
FUEL-836724,2026-02-19 07:52,VEH-2070,DRV-457,"194,76",22.26,4335.36,725776,Sasol Truck Stop
FUEL-836725,2026-02-18 21:04,VEH-2096,DRV-504,757.88,22.26,16870.41,763071,Sasol Truck Stop
FUEL-836726,2026-02-19 19:58,VEH-2095,DRV-484,499.36,22.26,11115.75,799500,Highway 1 Stop
FUEL-836727,2026-02-19 04:04,VEH-2104,DRV-511,689.81,22.26,15355.17,678899,N3 Truck Plaza
FUEL-836728,2026-02-19 15:33,VEH-2107,DRV-488,566.36,22.26,12607.17,585461,Sasol Truck Stop
FUEL-836729,2026-02-18 16:28,VEH-2090,DRV-496,375.92,22.26,8367.98,677551,Engen Ultra
FUEL-836730,2026-02-19 09:16,VEH-2095,DRV-504,293.28,22.26,6528.41,800245,Sasol Truck Stop
FUEL-836731,2026-02-18 10:00,VEH-2090,DRV-511,212.72,22.26,4735.15,677985,Sasol Truck Stop
FUEL-836732,2026-02-18 21:28,VEH-2093,DRV-485,197.94,22.26,4406.14,991936,Depot Bulk Tank
FUEL-836733,2026-02-18 08:35,VEH-2119,DRV-509,24.66,22.26,548.93,150037,Engen Ultra
FUEL-836734,2026-02-18 19:45,VEH-2118,DRV-483,22.46,22.26,499.96,581210,Highway 1 Stop
FUEL-836735,2026-02-18 07:15,VEH-2116,DRV-487,13.13,22.26,292.27,211673,Depot Bulk Tank
FUEL-836736,2026-02-18 20:26,VEH-2120,DRV-486,13.19,22.26,293.61,170143,Sasol Truck Stop
FUEL-836737,2026-02-18 13:48,VEH-2043,DRV-418,41.62,22.26,926.46,496667,Highway 1 Stop
FUEL-836738,2026-02-18 20:52,VEH-2044,DRV-434,43.98,22.26,978.99,477464,Engen Ultra
FUEL-836739,2026-02-18 11:40,VEH-2046,DRV-407,36.7,22.26,816.94,158095,Highway 1 Stop
FUEL-836740,2026-02-18 13:09,VEH-2042,DRV-410,40.14,22.26,893.52,581689,N3 Truck Plaza
FUEL-836741,2026-02-18 17:29,VEH-2054,DRV-430,20.92,22.26,465.68,314912,N3 Truck Plaza
FUEL-836742,2026-02-18 16:34,VEH-2033,DRV-446,49.96,22.26,1112.11,630842,Depot Bulk Tank
FUEL-836743,2026-02-18 15:50,VEH-2035,DRV-415,59.82,22.26,1331.59,731738,Depot Bulk Tank
FUEL-836744,2026-02-18 17:21,VEH-2036,DRV-421,65.19,22.26,1451.13,673880,Sasol Truck Stop
FUEL-836745,2026-02-18 19:01,VEH-2053,DRV-403,21.85,22.26,486.38,687217,Depot Bulk Tank
FUEL-836746,2026-02-18 15:48,VEH-2079,DRV-468,45.56,22.26,1014.17,813609,N3 Truck Plaza
FUEL-836747,2026-02-18 19:22,VEH-2086,DRV-469,"18,11",22.26,403.13,574559,N3 Truck Plaza
FUEL-836748,2026-02-18 11:10,VEH-2075,DRV-455,"49,26",22.26,1096.53,400714,Highway 1 Stop
FUEL-836749,2026-02-18 18:16,VEH-2086,DRV-463,18.47,22.26,411.14,574727,Highway 1 Stop
FUEL-836750,2026-02-18 14:12,VEH-2080,DRV-453,44.56,22.26,991.91,338899,Highway 1 Stop
FUEL-836751,2026-02-18 15:17,VEH-2110,DRV-512,42.32,22.26,942.04,668108,N3 Truck Plaza
FUEL-836752,2026-02-18 13:20,VEH-2113,DRV-511,42.06,22.26,936.26,499413,Engen Ultra
FUEL-836753,2026-02-18 09:56,VEH-2113,DRV-493,44.68,22.26,994.58,499564,Engen Ultra
FUEL-836754,2026-02-18 14:46,VEH-2122,DRV-503,16.45,22.26,366.18,541153,N3 Truck Plaza
FUEL-836755,2026-02-18 20:37,VEH-2112,DRV-507,"45,36",22.26,1009.71,184490,Depot Bulk Tank
FUEL-836756,2026-02-19 15:39,VEH-2031,DRV-404,204.44,22.27,4552.88,553681,Sasol Truck Stop
FUEL-836757,2026-02-20 09:41,VEH-2032,DRV-450,183.11,22.27,4077.86,575125,Sasol Truck Stop
FUEL-836758,2026-02-19 17:22,VEH-2031,DRV-426,208.85,22.27,4651.09,554264,Engen Ultra
FUEL-836759,2026-02-20 10:05,VEH-2025,DRV-424,232.46,22.27,5176.88,699328,Depot Bulk Tank
FUEL-836760,2026-02-19 11:27,VEH-2001,DRV-403,283.46,22.27,6312.65,570867,N3 Truck Plaza
FUEL-836761,2026-02-20 03:10,VEH-2010,DRV-440,285.54,22.27,6358.98,913007,Sasol Truck Stop
FUEL-836762,2026-02-20 07:28,VEH-2005,DRV-403,679.3,22.27,15128.01,936441,Depot Bulk Tank
