trip_id,driver_hours,driver_cost_zar,toll_cost_zar,fixed_cost_zar
TRP-535332,0.89,128.36,24.24,840
TRP-535333,0.95,137.79,24.14,525
TRP-535334,0.76,109.86,27.81,525
TRP-535335,9.03,1308.66,43.17,1353.78
TRP-535336,9.36,1357.86,40.01,1030.1
TRP-535337,9.39,1361.33,36.64,1408.28
TRP-535338,8.9,1290.94,41.74,979.33
TRP-535339,8.63,1251.46,41.51,561
TRP-535340,8.17,1185.34,38.28,1226.22
TRP-535341,10.14,1469.64,39.6,1114.9
TRP-535342,8.27,1199.12,56.2,537.54
TRP-535343,8.04,1166.15,53.24,1206.36
TRP-535344,10.3,1493.34,55.8,1132.88
TRP-535345,7.53,1091.84,34.44,1129.49
TRP-535346,7.86,1139.26,35.16,1178.55
TRP-535347,8.13,1178.26,35.51,1218.89
TRP-535348,8.36,1212.89,30.01,1254.72
TRP-535349,8.16,1183.37,30.05,897.73
TRP-535350,7.6,1101.67,29.06,1139.66
TRP-535351,9.19,1332.57,29.15,1378.52
TRP-535352,8.63,1251.95,373.3,2935.6
TRP-535353,7.96,1153.53,369.43,2704.82
TRP-535354,7.49,1085.47,395.59,1796.64
TRP-535355,7.67,1112.45,370.44,1841.3
TRP-535356,7.24,1050.12,381.89,1738.12
TRP-535357,6.83,989.81,383.84,1638.31
TRP-535358,17.63,2556.05,511.96,5993.49
TRP-535359,14.53,2107.54,561.95,4941.82
TRP-535360,16.69,2420.68,502.88,5676.08
TRP-535361,16.56,2400.82,548.24,5629.51
TRP-535362,12.65,1834.49,292.09,4301.56
TRP-535363,13.76,1995.7,290.96,4679.57
TRP-535364,5.02,727.57,188.37,1706.02
TRP-535365,4.29,621.82,180.38,1458.06
TRP-535366,3.32,481,138.31,840
TRP-535367,3.9,565.47,150.4,935.94
TRP-535368,3.9,566.18,155.23,1327.6
TRP-535369,3.68,532.9,130.26,1249.56
TRP-535370,4.37,633.01,157.37,1484.29
TRP-535371,4.34,630.02,164.08,1477.28
TRP-535372,1.77,257.37,54.03,525
TRP-535373,1.82,264.49,62.19,525
TRP-535374,2.03,293.63,58.37,525
TRP-535375,1.76,254.62,58.23,525
TRP-535376,5.14,745.56,136.25,1748.21
TRP-535377,5.98,866.92,150.55,2032.77
TRP-535378,3.8,551.63,185.1,913.05
TRP-535379,3.95,572.13,191.19,946.97
TRP-535380,2.36,342.45,70.64,840
TRP-535381,2.27,329.65,67.88,840
TRP-535382,7.37,1068.57,363.82,2505.62
TRP-535383,8.24,1195.36,394.9,2802.92
TRP-535384,7.46,1081.95,364.19,1790.82
TRP-535385,6.78,983.42,382.18,1627.72
TRP-535386,8.25,1196.42,377.79,1980.29
TRP-535387,7.92,1147.91,368.85,1899.99
TRP-535388,11.73,1701.53,273.16,3989.78
TRP-535389,12.01,1741.94,323.36,4084.56
TRP-535390,1.18,171.62,44.56,840
TRP-535391,1.13,163.41,43.77,840
TRP-535392,1.18,170.48,44.6,385
TRP-535393,1.23,178.36,46.57,385
TRP-535394,2.47,357.98,87.15,840
TRP-535395,2.56,371.12,96.43,840
TRP-535396,2.42,350.52,99.64,840
TRP-535397,2.43,352.52,93.12,840
TRP-535398,17.8,2580.71,522.98,6051.33
TRP-535399,17.37,2518.67,539.51,5905.86
TRP-535400,17.33,2512.22,517.19,5890.71
TRP-535401,15.55,2254.35,483.26,5286.07
TRP-535402,9.64,1398.21,181.62,2314.27
TRP-535403,9.08,1317.04,176.92,2179.92
TRP-535404,4.91,711.23,95.35,1667.72
TRP-535405,4.45,644.62,101.78,1511.53
TRP-535406,1.51,218.9,36.63,385
TRP-535407,1.5,217.26,39.24,385
TRP-535408,1.69,244.42,41.6,385
TRP-535409,1.64,237.52,40.41,385
TRP-535410,0.95,137.03,27.05,525
TRP-535411,0.85,122.76,25.67,525
TRP-535412,13.04,1891.01,311.34,3129.95
TRP-535413,12.1,1754.86,283.26,2904.59
TRP-535414,9.8,1420.51,40.83,1469.49
TRP-535415,8.27,1198.66,40.09,909.33
TRP-535416,10.32,1496.07,42.07,1134.95
TRP-535417,9.92,1438.94,40.19,645.04
TRP-535418,9.6,1392.67,42.89,1440.69
TRP-535419,9.56,1386.35,52.35,1434.16
TRP-535420,8.79,1274.75,54.5,967.06
TRP-535421,10.12,1467.81,58.5,1113.51
TRP-535422,8.26,1197.26,34.03,908.27
TRP-535423,8.24,1194.92,34.55,535.65
TRP-535424,9.13,1323.52,34.68,1369.16
TRP-535425,7.16,1038.54,36.03,787.86
TRP-535426,8.53,1237.38,33.09,1280.05
TRP-535427,7.57,1097.09,30.91,491.8
TRP-535428,7.61,1103.62,30.47,1141.67
TRP-535429,7.62,1105.47,29.86,495.55
TRP-535430,6.93,1004.35,30.11,761.92
TRP-535431,7.93,1149.93,28.4,872.36
TRP-535432,7.69,1115.08,387.45,1845.64
TRP-535433,7.79,1128.86,411.22,1868.46
TRP-535434,7.85,1138.64,405.81,2669.91
TRP-535435,8.05,1166.87,400.17,2736.12
TRP-535436,7.22,1046.37,339.71,1731.93
TRP-535437,7.57,1098.31,409.82,1817.89
TRP-535438,17.39,2521.71,517.09,4173.87
TRP-535439,17.59,2550.61,529.99,4221.71
TRP-535440,16.62,2409.59,551.2,5650.08
TRP-535441,18.19,2637.07,532.07,6183.46
TRP-535442,14.02,2033.06,305.11,3365.06
TRP-535443,11.53,1672.33,308.88,2767.99
TRP-535444,4.47,648.4,180.68,1520.39
TRP-535445,4.98,722.32,173.3,1693.73
TRP-535446,4.13,598.5,146.42,990.62
TRP-535447,4.32,626.69,141.5,1037.27
TRP-535448,3.73,541.05,148.44,1268.67
TRP-535449,4.11,596.15,149.52,1397.88
TRP-535450,4.06,588.78,171.6,974.53
TRP-535451,4.7,682.04,155.83,1128.9
TRP-535452,1.7,246.41,59.66,525
TRP-535453,1.76,254.95,60.68,525
TRP-535454,1.95,282.17,62.13,840
TRP-535455,2.01,291.2,56.87,840
TRP-535456,4.08,591.61,187.89,979.22
TRP-535457,3.51,508.6,193.47,841.82
TRP-535458,2.36,341.68,69.09,840
TRP-535459,2.06,298.66,66.99,840
TRP-535460,6.87,996.52,390.35,1649.41
TRP-535461,7.67,1111.85,363.28,1840.31
TRP-535462,7.41,1074.98,371.91,1779.28
TRP-535463,7.54,1093.92,380.75,1810.63
TRP-535464,7.65,1109.35,393.26,2601.24
TRP-535465,6.68,967.92,360.37,2269.6
TRP-535466,12.13,1758.75,308,4123.96
TRP-535467,12.59,1825.7,279.2,4280.96
TRP-535468,1.22,177.21,45.82,385
TRP-535469,1.24,179.94,42.02,385
TRP-535470,1.1,160.01,43.65,385
TRP-535471,1.2,173.53,47.44,385
TRP-535472,2.58,374.4,92.22,525
TRP-535473,2.5,362.18,93.04,525
TRP-535474,17.42,2526.42,504.91,5924.03
TRP-535475,18.62,2699.21,514.28,6329.19
TRP-535476,16.2,2349.47,514.63,3888.78
TRP-535477,18.66,2706.33,533.77,4479.44
TRP-535478,8.82,1278.45,187.94,2997.75
TRP-535479,9.57,1387.79,185.76,3254.13
TRP-535480,5.07,734.65,102,1215.97
TRP-535481,5.47,792.69,94.06,1312.03
TRP-535482,1.43,207.46,41.64,525
TRP-535483,1.26,182.71,42.46,525
TRP-535484,0.74,107.52,24.47,385
TRP-535485,0.82,118.96,23.45,385
TRP-535486,8.69,1260.16,40.25,564.9
TRP-535487,9.2,1333.88,41.1,1379.87
TRP-535488,8.92,1292.97,38.84,1337.55
TRP-535489,9.04,1311.45,39.92,994.9
TRP-535490,9.32,1351.7,37.81,1398.31
TRP-535491,8.99,1304.23,42.34,989.42
TRP-535492,8.89,1288.6,40.08,977.56
TRP-535493,9.26,1343.36,58.42,1389.68
TRP-535494,9.63,1395.75,57.14,1058.85
TRP-535495,8.45,1225.46,55.44,549.34
TRP-535496,8.19,1188.25,34.43,1229.23
TRP-535497,7.44,1078.11,34.19,817.88
TRP-535498,7.86,1140.12,34.99,511.09
TRP-535499,9.4,1363.09,36.22,1410.09
TRP-535500,8.36,1212.57,30.08,1254.38
TRP-535501,7.05,1021.86,27.3,775.2
TRP-535502,8.92,1293.81,28.19,1338.42
TRP-535503,8.52,1235.42,30.17,1278.02
TRP-535504,7.47,1083.81,29.31,485.84
TRP-535505,6.75,978.3,355.4,2293.94
TRP-535506,8.11,1176.62,386.58,2758.96
TRP-535507,7.07,1025,360.58,1696.55
TRP-535508,8.06,1169.39,361.77,1935.54
TRP-535509,7.66,1110.2,370.68,2603.23
TRP-535510,8.05,1166.99,376.49,2736.39
TRP-535511,16.14,2340.14,488.57,5487.23
TRP-535512,16.47,2387.7,499.38,5598.74
TRP-535513,17.11,2481.61,521.78,5818.95
TRP-535514,14.59,2115.15,516.67,4959.65
TRP-535515,12.83,1860.63,292.34,3079.66
TRP-535516,13.09,1897.91,291.27,3141.37
TRP-535517,5.21,754.88,183.12,1770.07
TRP-535518,4.5,652.5,183.03,1530.01
TRP-535519,3.51,509.53,147.16,843.36
TRP-535520,4.36,631.5,141.92,1045.24
TRP-535521,3.85,558.22,140.43,1308.93
TRP-535522,4.14,599.82,140.59,1406.47
TRP-535523,4.04,585.96,163.7,1373.97
TRP-535524,4.06,588.33,162.32,1379.52
TRP-535525,1.65,239.65,57.97,840
TRP-535526,1.75,253.56,59.76,840
TRP-535527,5.96,863.89,148.03,2025.67
TRP-535528,5.09,738.22,148.54,1731
TRP-535529,12.49,1811.64,267.7,4247.99
TRP-535530,12.01,1741.57,263.16,4083.68
TRP-535531,4.04,586.25,197.14,970.34
TRP-535532,3.76,545.8,190.29,903.4
TRP-535533,2.25,326.42,64.86,840
TRP-535534,2.08,302.08,67.01,840
TRP-535535,3.49,505.99,127.64,840
TRP-535536,3.24,469.66,114.82,840
TRP-535537,7.42,1076.36,389.17,2523.88
TRP-535538,7.86,1138.99,392.61,2670.74
TRP-535539,7.83,1134.89,390.87,2661.12
TRP-535540,7.2,1043.63,384.82,2447.13
TRP-535541,18.69,2709.48,595.98,4484.66
TRP-535542,20.1,2914.35,584.32,4823.76
TRP-535543,13.2,1914.35,287.38,4488.83
TRP-535544,12.07,1749.67,289.48,4102.67
TRP-535545,1.3,188.44,45.84,525
TRP-535546,1.28,185.49,44.9,525
TRP-535547,1.09,157.74,44.19,385
TRP-535548,1.22,177.33,48.12,385
TRP-535549,2.55,370.36,96.75,525
TRP-535550,2.51,364.28,92.58,525
TRP-535551,7.99,1158.94,255.94,2717.53
TRP-535552,8.32,1206.27,262.86,2828.5
TRP-535553,17.4,2522.67,488.08,5915.22
TRP-535554,15.61,2263.02,514.57,5306.39
TRP-535555,18.57,2692.33,521.55,6313.05
TRP-535556,16.5,2393.03,533.23,5611.24
TRP-535557,5.34,774.34,100.35,1815.69
TRP-535558,5.19,751.95,90.81,1763.2
TRP-535559,1.42,205.78,37.17,385
TRP-535560,1.61,233.41,39.21,385
TRP-535561,1.44,208.36,39.42,385
TRP-535562,1.54,222.61,37.53,385
TRP-535563,0.84,121.82,25.39,840
TRP-535564,0.79,114.85,24.23,840
TRP-535565,0.87,125.88,24.91,840
TRP-535566,0.89,128.7,25.06,840
TRP-535567,9.69,1404.83,40.47,1453.27
TRP-535568,9.6,1391.33,39.15,1439.3
TRP-535569,8.71,1262.83,42.07,1306.38
TRP-535570,9.02,1307.18,42.18,1352.26
TRP-535571,9.41,1364.38,39.19,611.62
TRP-535572,10.66,1546.16,54.42,693.1
TRP-535573,9.32,1351.21,54.58,1025.06
TRP-535574,9.81,1422.31,53.3,1078.99
TRP-535575,8.03,1164.64,36.13,522.08
TRP-535576,8.9,1290.11,36.92,978.71
TRP-535577,7.52,1090.67,36.01,488.92
TRP-535578,8.96,1299.67,35,1344.48
TRP-535579,8.16,1183.08,30.28,1223.87
TRP-535580,7.98,1156.45,28.46,877.3
TRP-535581,7.57,1096.99,30.16,491.75
TRP-535582,7.28,1055.88,363.14,2475.86
TRP-535583,7.33,1063.47,390.93,2493.66
TRP-535584,18.79,2724.56,492.5,6388.63
TRP-535585,17.61,2554.11,539.87,5988.94
TRP-535586,4.51,653.99,176.57,1082.47
TRP-535587,5.13,744.47,186.88,1232.23
TRP-535588,3.87,560.79,140.69,1314.96
TRP-535589,4.04,586.17,146.98,1374.46
TRP-535590,4.43,642.31,158.07,1063.13
TRP-535591,4.16,602.73,165.62,997.63
TRP-535592,1.76,255.9,57.73,385
TRP-535593,1.93,279.98,64.22,385
TRP-535594,4.14,600.7,175.19,994.26
TRP-535595,4.13,598.58,192.43,990.75
TRP-535596,2.07,300.69,66.03,840
TRP-535597,2.07,300.74,65.31,840
TRP-535598,2.95,427.57,123.54,840
TRP-535599,3.56,515.53,121.91,853.29
TRP-535600,7.04,1021.37,375.37,1690.54
TRP-535601,8.15,1181.66,373.05,1955.85
TRP-535602,1.25,181,45.54,385
TRP-535603,1.24,179.69,46.23,385
TRP-535604,2.37,343.73,105.21,385
TRP-535605,2.39,346.66,90.88,385
TRP-535606,8.95,1297.26,253.62,3041.85
TRP-535607,7.59,1100.68,261.11,2580.91
TRP-535608,18.46,2675.98,505.6,6274.7
TRP-535609,18.03,2614.92,536.11,6131.54
TRP-535610,5.32,771.81,90.83,1809.75
TRP-535611,5.26,762.95,97.26,1788.99
TRP-535612,1.62,234.43,40.08,385
TRP-535613,1.49,215.76,41.79,385
TRP-535614,0.95,137.3,25.71,840
TRP-535615,0.98,141.39,24.64,840
TRP-535616,10.91,1582.23,321.82,3710.05
TRP-535617,12.22,1772.06,309.63,4155.17
TRP-535618,8.44,1223.52,38.06,1265.71
TRP-535619,8.37,1213.6,41.32,1255.45
TRP-535620,8.6,1246.28,58.01,945.45
TRP-535621,8.81,1277.56,34.5,1321.62
TRP-535622,10.59,1536.02,34.02,688.56
TRP-535623,8.34,1209.37,31.39,917.45
TRP-535624,8.45,1225.97,29.78,930.04
TRP-535625,7.89,1143.35,390.85,2680.97
TRP-535626,7.84,1136.37,365.68,2664.6
TRP-535627,7.29,1057.63,373.46,2479.95
TRP-535628,7.17,1039.94,354.43,2438.47
TRP-535629,7.37,1069.17,385.49,2507.02
TRP-535630,7.57,1097.44,383.93,2573.31
TRP-535631,17.96,2604.05,532.41,6106.04
TRP-535632,16.06,2329.14,524.77,5461.43
TRP-535633,12.06,1749.24,299.01,4101.67
TRP-535634,14.13,2049.42,286.12,4805.54
TRP-535635,6.08,881.96,171.51,1459.8
TRP-535636,5.52,800.28,177.66,1324.61
TRP-535637,3.91,567.25,143.69,938.9
TRP-535638,4.12,597.3,144.81,988.63
TRP-535639,4.48,649.82,161.62,1075.56
TRP-535640,4.64,673.41,170.31,1114.62
TRP-535641,1.81,262.76,62.5,385
TRP-535642,1.74,252.76,61.3,385
TRP-535643,1.81,262.38,61.12,385
TRP-535644,1.88,272.2,55.88,385
TRP-535645,5.57,807.04,149.93,1892.37
TRP-535646,6.05,877.29,142.58,2057.1
TRP-535647,10.81,1566.77,259.82,2593.28
TRP-535648,13.07,1894.72,248.91,3136.09
TRP-535649,4.03,584.97,188.94,968.22
TRP-535650,4.19,607.78,186.92,1005.98
TRP-535651,2.32,336.98,70.61,385
TRP-535652,2.41,349.89,68.38,385
TRP-535653,3.73,541.5,126.22,896.27
TRP-535654,3.19,461.88,118.89,840
TRP-535655,7.1,1029.94,387.29,1704.72
TRP-535656,7.27,1053.8,385.75,1744.22
TRP-535657,7.11,1030.53,406.46,2416.42
TRP-535658,7.63,1105.63,370.85,2592.51
TRP-535659,20.1,2914.54,620.01,6834.08
TRP-535660,21.37,3099.12,587.65,7266.91
TRP-535661,12.86,1864.15,287.14,3085.49
TRP-535662,11.82,1713.87,320.11,2836.74
TRP-535663,1.09,157.69,43.78,385
TRP-535664,1.17,169.18,44.51,385
TRP-535665,1.22,176.57,45.06,525
TRP-535666,1.29,187.12,44.85,525
TRP-535667,2.36,341.77,94.36,525
TRP-535668,2.24,324.97,99.64,525
TRP-535669,9.27,1344.16,262.13,3151.82
TRP-535670,8.07,1170.78,251.61,2745.28
TRP-535671,16.73,2426.4,516.39,4016.11
TRP-535672,17.7,2566.52,497.21,4248.03
TRP-535673,15.19,2201.83,511.58,5162.9
TRP-535674,17.17,2489.06,476.59,5836.42
TRP-535675,1.6,231.86,39.28,385
TRP-535676,1.42,205.82,39.09,385
TRP-535677,0.96,139.91,26.55,385
TRP-535678,0.89,128.93,27.73,385
TRP-535679,0.94,135.95,25.55,840
TRP-535680,0.9,130.76,24.04,840
TRP-535681,9.97,1445.67,141.41,3389.85
TRP-535682,9.49,1376.58,139.9,3227.85
TRP-535683,10.72,1554.69,302.02,3645.48
TRP-535684,11.4,1653.26,276.78,3876.6
TRP-535685,9.05,1311.75,41.87,995.12
TRP-535686,8.34,1209.83,38.6,542.34
TRP-535687,8.82,1278.43,42.23,1322.51
TRP-535688,8.65,1254.85,37.3,1298.12
TRP-535689,8.94,1296.79,37.08,983.77
TRP-535690,8.09,1173.18,38.56,1213.63
TRP-535691,8.55,1239.72,38.62,1282.47
TRP-535692,9.83,1424.66,53.27,638.64
TRP-535693,10.07,1460.2,55.35,1510.55
TRP-535694,9.15,1326.43,58.47,1006.26
TRP-535695,8.68,1257.9,35.18,1301.28
TRP-535696,9.2,1333.28,35.36,1379.26
TRP-535697,8.48,1229.12,36.93,1271.51
TRP-535698,8.65,1254.36,34.49,1297.62
TRP-535699,8.91,1292.3,35.79,579.31
TRP-535700,8.33,1207.86,30.36,1249.51
TRP-535701,7.97,1155.37,30.32,876.49
TRP-535702,8.58,1243.93,30.09,1286.82
TRP-535703,7.42,1075.21,30.34,481.99
TRP-535704,6.79,984.01,362.43,1628.71
TRP-535705,7.47,1083.17,387.09,1792.83
TRP-535706,6.55,950.23,377.82,2228.12
TRP-535707,7.72,1119.68,372.87,2625.45
TRP-535708,7.56,1096.15,392.86,1814.32
TRP-535709,7.76,1124.99,347.56,1862.05
TRP-535710,16.11,2336.34,507.87,5478.32
TRP-535711,17.5,2538.21,535.19,5951.67
TRP-535712,17.97,2606.01,537.65,6110.63
TRP-535713,16.18,2345.38,535.82,5499.52
TRP-535714,13.53,1962.29,287.13,4601.22
TRP-535715,13.15,1907.26,294.54,4472.19
TRP-535716,13.42,1945.44,304.93,4561.72
TRP-535717,11.71,1698.31,312.56,3982.25
TRP-535718,5.17,749.68,181.22,1757.87
TRP-535719,4.87,705.55,173.38,1654.39
TRP-535720,3.89,563.99,145.99,1322.45
TRP-535721,4.19,607.02,141.04,1423.36
TRP-535722,3.9,565.26,144.08,935.6
TRP-535723,4.34,629.7,145.09,1042.27
TRP-535724,4.03,585.04,176.86,968.34
TRP-535725,4.04,585.09,166.91,968.43
TRP-535726,1.61,232.76,57.94,525
TRP-535727,1.72,248.96,65.5,525
TRP-535728,13.33,1933.22,240.32,4533.06
TRP-535729,12.52,1815.53,259.57,4257.12
TRP-535730,4.26,617.43,195.78,1447.78
TRP-535731,4.1,594.63,201.22,1394.3
TRP-535732,2.38,345.62,69.93,525
TRP-535733,2.03,293.93,65.4,525
TRP-535734,2.36,341.86,70.37,525
TRP-535735,2.2,318.85,70.23,525
TRP-535736,3.29,476.48,123.71,1190
TRP-535737,3.61,522.88,114.5,1226.06
TRP-535738,7.39,1071.95,416.16,1774.26
TRP-535739,6.87,995.86,381.92,1648.31
TRP-535740,7.41,1073.85,370.92,1777.41
TRP-535741,6.82,988.29,380.25,1635.78
TRP-535742,7.97,1155.74,405.26,1912.95
TRP-535743,6.99,1013.36,415.3,1677.28
TRP-535744,19.82,2874.46,578.56,4757.73
TRP-535745,22.39,3245.95,602.08,5280
TRP-535746,12.29,1782.01,309.66,4178.51
TRP-535747,13,1884.49,288.7,4418.8
TRP-535748,1.19,172.64,47.09,525
TRP-535749,1.17,169.96,44.65,525
TRP-535750,1.18,170.91,43.09,840
TRP-535751,1.26,182.73,45.35,840
TRP-535752,2.22,322.58,89.51,840
TRP-535753,2.68,389.13,96.75,840
TRP-535754,16.37,2374,532.71,5566.62
TRP-535755,17.01,2466.32,529.7,5783.1
TRP-535756,15.32,2221.37,487.49,5208.73
TRP-535757,15.71,2278.67,521.62,5343.08
TRP-535758,8.23,1193.37,192.74,2798.24
TRP-535759,8.58,1244.34,184.44,2917.77
TRP-535760,5.48,795.01,92.66,1864.17
TRP-535761,5.27,763.6,96.82,1790.52
TRP-535762,1.58,229.41,38.15,840
TRP-535763,1.36,197.58,40.4,840
TRP-535764,1.07,154.8,25.93,840
TRP-535765,0.82,118.75,24.03,840
TRP-535766,12.72,1844.77,291.96,4325.66
TRP-535767,11.64,1687.92,294.24,3957.87
TRP-535768,8.71,1263.2,40,1306.76
TRP-535769,8.46,1226.42,39.77,549.78
TRP-535770,9.16,1327.8,40.09,1373.59
TRP-535771,8.2,1189.53,40.31,533.24
TRP-535772,9.38,1359.56,40.09,1406.44
TRP-535773,8.29,1202.56,40.94,1244.03
TRP-535774,8.6,1246.86,52.53,945.9
TRP-535775,9.62,1395.03,53.04,1443.13
TRP-535776,10.05,1457.79,55.81,1105.91
TRP-535777,8.13,1178.36,34.95,528.23
TRP-535778,7.51,1089.22,38.4,1126.78
TRP-535779,8.67,1257.35,36.65,1300.71
TRP-535780,9.62,1394.47,36.45,1442.56
TRP-535781,7.9,1144.97,29.62,1184.45
TRP-535782,6.96,1008.89,29.4,1043.68
TRP-535783,7.76,1124.58,31.07,1163.36
TRP-535784,8.06,1168.13,29.28,1208.41
TRP-535785,7.42,1076.51,397.01,1781.81
TRP-535786,7.36,1067.78,405.26,1767.36
TRP-535787,6.87,996.41,372.65,1649.23
TRP-535788,7.06,1024.14,385.65,1695.12
TRP-535789,9.05,1312.37,369.97,2172.19
TRP-535790,8.47,1227.94,404.12,2032.45
TRP-535791,17.04,2471.43,553.48,5795.07
TRP-535792,18.66,2705.29,529.99,6343.44
TRP-535793,16.61,2407.99,563.51,5646.33
TRP-535794,17.12,2481.92,556.33,5819.67
TRP-535795,11.5,1667.45,292.48,3909.88
TRP-535796,12.63,1830.75,304.62,4292.8
TRP-535797,15.39,2231.07,297.89,5231.48
TRP-535798,14.35,2080.72,301.06,4878.92
TRP-535799,4.53,656.99,186.23,1540.53
TRP-535800,5.58,809.33,178.01,1897.74
TRP-535801,4.92,713.88,166.94,1181.6
TRP-535802,5.18,750.85,182.71,1242.79
TRP-535803,3.63,526.64,142.54,1234.89
TRP-535804,3.85,557.66,147.49,1307.62
TRP-535805,4.45,645.42,166.81,1068.28
TRP-535806,4.67,676.74,164.16,1120.13
TRP-535807,1.66,241.04,63.35,525
TRP-535808,1.82,263.28,64.27,525
TRP-535809,1.74,252.22,58.02,525
TRP-535810,1.96,283.68,61.06,525
TRP-535811,13.51,1958.75,261.12,3242.07
TRP-535812,12.37,1794.14,254.61,2969.62
TRP-535813,3.99,578.61,186.09,957.71
TRP-535814,4.01,581.08,197.9,961.79
TRP-535815,2.14,310.11,72.84,840
TRP-535816,2.13,308.53,70.62,840
TRP-535817,3.42,495.78,109.09,1190
TRP-535818,3.29,477.22,115.72,1190
TRP-535819,8.07,1170.48,376.6,2744.58
TRP-535820,7.5,1087.43,357.32,2549.84
TRP-535821,7.12,1032.03,369.05,2419.92
TRP-535822,7.79,1129.84,363.45,2649.29
TRP-535823,8.11,1176.54,398.5,2758.78
TRP-535824,7.1,1029.75,396.28,2414.58
TRP-535825,21.87,3171.55,593.23,7436.73
TRP-535826,20.55,2979.49,606.92,6986.38
TRP-535827,12.49,1811.01,292.18,4246.51
TRP-535828,11.62,1684.83,294.23,3950.64
TRP-535829,1.15,166.95,46.34,840
TRP-535830,1.2,174.65,44.95,840
TRP-535831,1.23,178,46.92,385
TRP-535832,1.15,166.24,45.77,385
TRP-535833,2.5,361.82,93.05,840
TRP-535834,2.25,326.18,92.24,840
TRP-535835,2.1,304.54,93.9,525
TRP-535836,2.03,293.9,99.36,525
TRP-535837,16.5,2393.13,524.35,5611.48
TRP-535838,17.31,2509.41,507.3,5884.12
TRP-535839,9.38,1360.41,182.14,3189.93
TRP-535840,9.18,1331.65,174.02,3122.49
TRP-535841,5.48,794.99,94.04,1315.85
TRP-535842,5.18,751.05,92.82,1243.12
TRP-535843,1.63,235.74,36.58,840
TRP-535844,1.41,204.85,42.48,840
TRP-535845,1.01,145.99,26.02,525
TRP-535846,0.86,124.61,24.8,525
TRP-535847,8.44,1224.27,38.32,1266.49
TRP-535848,9.22,1337.44,37.61,1383.55
TRP-535849,8.45,1225.85,40.74,929.95
TRP-535850,10.18,1476.79,40.42,1527.71
TRP-535851,10.2,1479.4,41.16,1530.42
TRP-535852,8.71,1262.44,40.12,957.71
TRP-535853,8.27,1199.48,37.92,1240.84
TRP-535854,8.74,1267.69,53.59,568.28
TRP-535855,9.52,1380.99,53.18,619.06
TRP-535856,8.75,1269.46,34.46,569.07
TRP-535857,9.61,1393.72,36.83,1441.78
TRP-535858,8.61,1247.85,34.22,946.64
TRP-535859,8.32,1206.12,31.57,1247.71
TRP-535860,7.87,1141.31,30.39,511.62
TRP-535861,8.23,1192.66,29.84,904.78
TRP-535862,8.31,1204.86,29.1,540.11
TRP-535863,7.71,1117.62,31.13,1156.16
TRP-535864,8.35,1210.92,392.52,2004.29
TRP-535865,7.25,1051.39,403.07,1740.23
TRP-535866,7.48,1084.77,379.25,1795.48
TRP-535867,7.6,1101.68,368.44,1823.47
TRP-535868,8.13,1178.31,395.57,2762.93
TRP-535869,7.66,1110.99,366.94,2605.08
TRP-535870,8,1159.59,387.71,1919.32
TRP-535871,7.39,1070.93,375.86,1772.57
TRP-535872,18,2609.81,534.33,4319.68
TRP-535873,17.72,2569.26,500.41,4252.57
TRP-535874,12.13,1758.45,293.65,2910.53
TRP-535875,12.16,1762.5,291.78,2917.24
TRP-535876,5.27,763.86,188.79,1264.33
TRP-535877,5.04,730.08,180.09,1208.41
TRP-535878,4.12,597.3,149.08,988.64
TRP-535879,4.15,601.54,141.54,995.65
TRP-535880,4.57,663.01,168.34,1554.64
TRP-535881,4.25,616.24,161.06,1444.97
TRP-535882,1.95,282.78,66.04,525
TRP-535883,1.89,273.65,59.35,525
TRP-535884,1.75,254.25,59.08,525
TRP-535885,1.95,282.23,62.02,525
TRP-535886,5.73,831.24,149.96,1375.85
TRP-535887,5.26,762.23,148.1,1261.62
TRP-535888,12.02,1743.17,239.72,4087.43
TRP-535889,12.39,1795.99,242.38,4211.28
TRP-535890,2.2,319.39,67.74,385
TRP-535891,2.13,308.43,66.85,385
TRP-535892,3.21,465.37,123.03,840
TRP-535893,3.46,501.56,120.05,840
TRP-535894,7.98,1157.5,394.59,1915.86
TRP-535895,7.54,1093.61,389.54,1810.11
TRP-535896,7,1014.81,377.14,2379.56
TRP-535897,7.37,1068.86,399.25,2506.28
TRP-535898,7.34,1064.43,389.94,1761.81
TRP-535899,7.63,1106.5,364.25,1831.44
TRP-535900,18.55,2690.16,630.77,6307.95
TRP-535901,18.77,2722.29,615.99,6383.3
TRP-535902,11.68,1693.65,294.81,3971.32
TRP-535903,11.38,1650.58,293.68,3870.34
TRP-535904,1.19,173.13,42.8,385
TRP-535905,1.14,165.59,41.94,385
TRP-535906,1.32,192.03,45.2,385
TRP-535907,1.08,156.83,47.32,385
TRP-535908,2.39,346.37,90.4,525
TRP-535909,2.36,342.8,89.07,525
TRP-535910,16.86,2445.04,513.69,5733.19
TRP-535911,15.41,2234.72,490.92,5240.02
TRP-535912,17.93,2599.37,545.14,6095.08
TRP-535913,17.58,2548.39,465.79,5975.54
TRP-535914,8.98,1302.47,185.9,3054.06
TRP-535915,9.2,1334.38,174.6,3128.88
TRP-535916,5.47,793.56,92.58,1313.47
TRP-535917,4.59,666,92.79,1102.35
TRP-535918,1.49,216.7,40.74,385
TRP-535919,1.66,240.75,37.67,385
TRP-535920,0.91,132.66,24.76,840
TRP-535921,0.91,132.55,24.53,840
